Rang,Word,lemme,cgram,genre,nombre,freqlemlivres
1322,puissances,puissance,NOM,f,p,55.2
1323,vieillard,vieillard,NOM,m,s,55.14
1326,vieillards,vieillard,NOM,m,p,55.14
1329,tort,tort,NOM,m,s,55.0
1330,torts,tort,NOM,m,p,55.0
1331,hôpital,hôpital,NOM,m,s,54.93
1332,hôpitaux,hôpital,NOM,m,p,54.93
1333,lieutenant,lieutenant,NOM,m,s,54.93
1340,baisers,baiser,NOM,m,p,54.59
1343,lecture,lecture,NOM,f,s,54.53
1344,lectures,lecture,NOM,f,p,54.53
1345,plateau,plateau,NOM,m,s,54.53
1346,plateaux,plateau,NOM,m,p,54.53
1347,poisson,poisson,NOM,m,s,54.46
1349,curiosité,curiosité,NOM,f,s,54.39
1350,curiosités,curiosité,NOM,f,p,54.39
1355,cadavre,cadavre,NOM,m,s,54.05
1356,cadavres,cadavre,NOM,m,p,54.05
1357,million,million,NOM,m,s,54.05
1358,millions,million,NOM,m,p,54.05
1361,arrêt,arrêt,NOM,m,s,53.92
1362,arrêts,arrêt,NOM,m,p,53.92
1367,merci,merci,NOM,,s,53.51
1373,boue,boue,NOM,f,s,53.31
1374,boues,boue,NOM,f,p,53.31
1375,région,région,NOM,f,s,53.31
1376,régions,région,NOM,f,p,53.31
1381,naissance,naissance,NOM,f,s,52.91
1382,naissances,naissance,NOM,f,p,52.91
1384,héroïne,héros,NOM,f,s,52.77
1385,héroïnes,héros,NOM,f,p,52.77
1392,couteau,couteau,NOM,m,s,52.64
1393,couteaux,couteau,NOM,m,p,52.64
1396,haine,haine,NOM,f,s,52.5
1398,relation,relation,NOM,f,s,52.36
1400,défense,défense,NOM,f,s,52.3
1401,défenses,défense,NOM,f,p,52.3
1402,valeur,valeur,NOM,f,s,52.3
1403,valeurs,valeur,NOM,f,p,52.3
1404,erreur,erreur,NOM,f,s,52.09
1405,erreurs,erreur,NOM,f,p,52.09
1410,génie,génie,NOM,m,s,51.62
1411,génies,génie,NOM,m,p,51.62
1412,soie,soie,NOM,f,s,51.62
1414,bonjour,bonjour,NOM,m,s,51.55
1418,fortune,fortune,NOM,f,s,51.49
1419,fortunes,fortune,NOM,f,p,51.49
1425,juin,juin,NOM,m,,51.28
1429,mystères,mystère,NOM,m,p,51.01
1430,nuque,nuque,NOM,f,s,50.95
1432,gloire,gloire,NOM,,s,50.88
1436,camion,camion,NOM,m,s,50.74
1438,reflet,reflet,NOM,m,s,50.74
1439,reflets,reflet,NOM,m,p,50.74
1445,plafond,plafond,NOM,m,s,50.34
1446,plafonds,plafond,NOM,m,p,50.34
1449,navire,navire,NOM,m,s,50.2
1450,navires,navire,NOM,m,p,50.2
1451,oeuf,oeuf,NOM,m,s,50.14
1452,oeufs,oeuf,NOM,m,p,50.14
1455,colonne,colonne,NOM,f,s,50.07
1456,colonnes,colonne,NOM,f,p,50.07
1463,seuil,seuil,NOM,m,s,49.86
1464,seuils,seuil,NOM,m,p,49.86
1469,difficulté,difficulté,NOM,f,s,49.8
1470,difficultés,difficulté,NOM,f,p,49.8
1475,août,août,NOM,m,,49.66
1476,pente,pente,NOM,f,s,49.66
1477,pentes,pente,NOM,f,p,49.66
1478,jupe,jupe,NOM,f,s,49.59
1479,jupes,jupe,NOM,f,p,49.59
1480,saison,saison,NOM,f,s,49.59
1481,saisons,saison,NOM,f,p,49.59
1482,obscurité,obscurité,NOM,f,s,49.39
1484,talon,talon,NOM,m,s,49.26
1488,dossier,dossier,NOM,m,s,49.12
1489,dossiers,dossier,NOM,m,p,49.12
1494,écrivain,écrivain,NOM,m,s,48.99
1495,écrivaine,écrivain,NOM,f,s,48.99
1497,écrivains,écrivain,NOM,m,p,48.99
1500,leçon,leçon,NOM,f,s,48.72
1501,leçons,leçon,NOM,f,p,48.72
1502,tristesse,tristesse,NOM,f,s,48.72
1505,clés,clé,NOM,f,p,48.58
1506,imagination,imagination,NOM,f,s,48.58
1508,apparence,apparence,NOM,f,s,48.51
1509,apparences,apparence,NOM,f,p,48.51
1510,mission,mission,NOM,f,s,48.45
1516,vol,vol,NOM,m,s,48.31
1517,vols,vol,NOM,m,p,48.31
1518,pot,pot,NOM,m,s,48.04
1519,pots,pot,NOM,m,p,48.04
1529,sourcils,sourcil,NOM,m,p,47.64
1530,juillet,juillet,NOM,m,,47.57
1532,principe,principe,NOM,m,s,47.57
1533,principes,principe,NOM,m,p,47.57
1534,sommet,sommet,NOM,m,s,47.5
1535,sommets,sommet,NOM,m,p,47.5
1540,illusion,illusion,NOM,f,s,47.36
1541,illusions,illusion,NOM,f,p,47.36
1544,commandement,commandement,NOM,m,s,47.23
1545,commandements,commandement,NOM,m,p,47.23
1550,nation,nation,NOM,f,s,47.23
1551,nations,nation,NOM,f,p,47.23
1552,souffrance,souffrance,NOM,f,s,47.16
1553,souffrances,souffrance,NOM,f,p,47.16
1554,colonel,colonel,NOM,m,s,47.03
1557,système,système,NOM,m,s,46.96
1558,systèmes,système,NOM,m,p,46.96
1559,désespoir,désespoir,NOM,m,s,46.89
1561,flanc,flanc,NOM,m,s,46.89
1562,flancs,flanc,NOM,m,p,46.89
1567,sensation,sensation,NOM,f,s,46.89
1568,sensations,sensation,NOM,f,p,46.89
1571,taxi,taxi,NOM,m,s,46.82
1572,taxis,taxi,NOM,m,p,46.82
1573,façade,façade,NOM,f,s,46.76
1574,façades,façade,NOM,f,p,46.76
1575,inquiétude,inquiétude,NOM,f,s,46.76
1576,inquiétudes,inquiétude,NOM,f,p,46.76
1578,retards,retard,NOM,m,p,46.62
1584,chanson,chanson,NOM,f,s,46.55
1585,chansons,chanson,NOM,f,p,46.55
1586,cellule,cellule,NOM,f,s,46.28
1587,cellules,cellule,NOM,f,p,46.28
1588,explication,explication,NOM,f,s,46.28
1589,explications,explication,NOM,f,p,46.28
1590,justice,justice,NOM,,s,46.28
1592,épreuve,épreuve,NOM,f,s,46.28
1593,épreuves,épreuve,NOM,f,p,46.28
1594,domaine,domaine,NOM,m,s,46.22
1595,domaines,domaine,NOM,m,p,46.22
1604,révolution,révolution,NOM,f,s,46.08
1605,révolutions,révolution,NOM,f,p,46.08
1606,grange,grange,NOM,f,s,46.01
1610,flot,flot,NOM,m,s,45.95
1611,flots,flot,NOM,m,p,45.95
1612,prière,prière,NOM,f,s,45.95
1613,prières,prière,NOM,f,p,45.95
1616,écho,écho,NOM,m,s,45.95
1617,échos,écho,NOM,m,p,45.95
1620,mai,mai,NOM,,s,45.88
1629,décor,décor,NOM,m,s,45.61
1630,décors,décor,NOM,m,p,45.61
1632,accent,accent,NOM,m,s,45.54
1633,accents,accent,NOM,m,p,45.54
1634,armoire,armoire,NOM,f,s,45.54
1635,armoires,armoire,NOM,f,p,45.54
1636,ongle,ongle,NOM,m,s,45.47
1637,ongles,ongle,NOM,m,p,45.47
1640,prêtre,prêtre,NOM,m,s,45.27
1641,prêtres,prêtre,NOM,m,p,45.27
1645,bébés,bébé,NOM,m,p,45.2
1650,atelier,atelier,NOM,m,s,45.07
1651,ateliers,atelier,NOM,m,p,45.07
1652,crime,crime,NOM,m,s,45.07
1653,crimes,crime,NOM,m,p,45.07
1654,disposition,disposition,NOM,f,s,45.07
1655,dispositions,disposition,NOM,f,p,45.07
1656,moustache,moustache,NOM,f,s,45.07
1658,peintre,peintre,NOM,,s,45.07
1659,peintres,peintre,NOM,,p,45.07
1660,libération,libération,NOM,f,s,45.0
1670,carton,carton,NOM,m,s,44.86
1672,clef,clef,NOM,f,s,44.86
1673,clefs,clef,NOM,f,p,44.86
1675,thés,thé,NOM,m,p,44.86
1676,accident,accident,NOM,m,s,44.8
1677,accidents,accident,NOM,m,p,44.8
1678,dizaine,dizaine,NOM,f,s,44.73
1679,dizaines,dizaine,NOM,f,p,44.73
1680,métal,métal,NOM,m,s,44.73
1681,métaux,métal,NOM,m,p,44.73
1682,élan,élan,NOM,m,s,44.73
1683,élans,élan,NOM,m,p,44.73
1684,appareil,appareil,NOM,m,s,44.66
1685,appareils,appareil,NOM,m,p,44.66
1686,opinion,opinion,NOM,f,s,44.66
1692,bouton,bouton,NOM,m,s,44.46
1694,différence,différence,NOM,f,s,44.46
1695,différences,différence,NOM,f,p,44.46
1698,loup,loup,NOM,m,s,44.39
1699,loups,loup,NOM,m,p,44.39
1703,chocs,choc,NOM,m,p,44.19
1704,cimetière,cimetière,NOM,m,s,44.19
1705,cimetières,cimetière,NOM,m,p,44.19
1706,dépit,dépit,NOM,m,s,44.12
1715,parc,parc,NOM,m,s,43.99
1716,parcs,parc,NOM,m,p,43.99
1717,respect,respect,NOM,m,s,43.85
1723,rivière,rivière,NOM,f,s,43.72
1724,rivières,rivière,NOM,f,p,43.72
1725,automne,automne,NOM,m,s,43.65
1728,septembre,septembre,NOM,m,,43.58
1729,séjour,séjour,NOM,m,s,43.58
1730,séjours,séjour,NOM,m,p,43.58
1731,division,division,NOM,f,s,43.51
1733,solution,solution,NOM,f,s,43.51
1734,solutions,solution,NOM,f,p,43.51
1739,texte,texte,NOM,m,s,43.24
1740,textes,texte,NOM,m,p,43.24
1745,vers,vers,NOM,m,p,43.04
1750,alcool,alcool,NOM,m,s,42.84
1751,alcools,alcool,NOM,m,p,42.84
1754,poignet,poignet,NOM,m,s,42.84
1755,poignets,poignet,NOM,m,p,42.84
1758,fièvre,fièvre,NOM,f,s,42.64
1762,message,message,NOM,m,s,42.57
1763,messages,message,NOM,m,p,42.57
1764,ange,ange,NOM,m,s,42.5
1765,anges,ange,NOM,m,p,42.5
1768,millier,millier,NOM,m,s,42.43
1769,milliers,millier,NOM,m,p,42.43
1772,auto,auto,NOM,,s,42.36
1773,autos,auto,NOM,f,p,42.36
1776,désordre,désordre,NOM,m,s,42.23
1777,désordres,désordre,NOM,m,p,42.23
1782,chant,chant,NOM,m,s,42.03
1783,chants,chant,NOM,m,p,42.03
1784,auteur,auteur,NOM,m,s,41.89
1785,auteure,auteur,NOM,f,s,41.89
1786,auteurs,auteur,NOM,m,p,41.89
1787,certitude,certitude,NOM,f,s,41.89
1788,certitudes,certitude,NOM,f,p,41.89
1792,périodes,période,NOM,f,p,41.89
1795,cage,cage,NOM,f,s,41.82
1796,cages,cage,NOM,f,p,41.82
1797,centaine,centaine,NOM,f,s,41.82
1798,centaines,centaine,NOM,f,p,41.82
1803,vision,vision,NOM,f,s,41.82
1805,carreau,carreau,NOM,m,s,41.69
1806,carreaux,carreau,NOM,m,p,41.69
1817,comptoir,comptoir,NOM,m,s,41.55
1818,comptoirs,comptoir,NOM,m,p,41.55
1821,volet,volet,NOM,m,s,41.55
1822,volets,volet,NOM,m,p,41.55
1823,filet,filet,NOM,m,s,41.49
1824,filets,filet,NOM,m,p,41.49
1825,pli,pli,NOM,m,s,41.42
1826,plis,pli,NOM,m,p,41.42
1828,savoirs,savoir,NOM,m,p,41.42
1829,enfer,enfer,NOM,m,s,41.35
1830,enfers,enfer,NOM,m,p,41.35
1833,aspect,aspect,NOM,m,s,41.28
1834,aspects,aspect,NOM,m,p,41.28
1835,barque,barque,NOM,f,s,41.28
1841,satisfaction,satisfaction,NOM,f,s,41.22
1843,sou,sou,NOM,m,s,41.22
1844,sous,sou,NOM,m,,41.22
1849,bibliothèque,bibliothèque,NOM,f,s,40.74
1850,bibliothèques,bibliothèque,NOM,f,p,40.74
1851,frontière,frontière,NOM,f,s,40.47
1852,frontières,frontière,NOM,f,p,40.47
1854,balcon,balcon,NOM,m,s,40.41
1855,balcons,balcon,NOM,m,p,40.41
1862,unité,unité,NOM,f,s,40.41
1863,unités,unité,NOM,f,p,40.41
1864,rigueur,rigueur,NOM,f,s,40.34
1868,promesse,promesse,NOM,f,s,40.2
1869,promesses,promesse,NOM,f,p,40.2
1881,regret,regret,NOM,m,s,40.0
1882,regrets,regret,NOM,m,p,40.0
1883,drame,drame,NOM,m,s,39.93
1884,drames,drame,NOM,m,p,39.93
1885,évidence,évidence,NOM,f,s,39.93
1887,don,don,NOM,m,s,39.86
1888,dons,don,NOM,m,p,39.86
1899,rochers,rocher,NOM,m,p,39.53
1902,agent,agent,NOM,m,s,39.26
1904,agents,agent,NOM,m,p,39.26
1905,organisation,organisation,NOM,f,s,39.12
1906,organisations,organisation,NOM,f,p,39.12
1907,sécurité,sécurité,NOM,f,s,39.12
1910,activité,activité,NOM,f,s,38.92
1911,activités,activité,NOM,f,p,38.92
1914,bloc,bloc,NOM,m,s,38.78
1915,blocs,bloc,NOM,m,p,38.78
1920,lycée,lycée,NOM,m,s,38.78
1921,lycées,lycée,NOM,m,p,38.78
1928,caillou,caillou,NOM,m,s,38.58
1929,cailloux,caillou,NOM,m,p,38.58
1930,casquette,casquette,NOM,f,s,38.58
1940,défaut,défaut,NOM,m,s,38.45
1941,défauts,défaut,NOM,m,p,38.45
1942,empereur,empereur,NOM,m,s,38.45
1943,empereurs,empereur,NOM,m,p,38.45
1944,vertu,vertu,NOM,f,s,38.45
1945,vertus,vertu,NOM,f,p,38.45
1950,lien,lien,NOM,m,s,38.38
1951,liens,lien,NOM,m,p,38.38
1952,résultat,résultat,NOM,m,s,38.38
1953,résultats,résultat,NOM,m,p,38.38
1960,indifférence,indifférence,NOM,f,s,38.31
1964,bière,bière,NOM,f,s,38.11
1965,bières,bière,NOM,f,p,38.11
1967,talents,talent,NOM,m,p,38.11
1968,adieu,adieu,NOM,m,s,38.04
1969,adieux,adieu,NOM,m,p,38.04
1976,rumeur,rumeur,NOM,f,s,37.97
1977,rumeurs,rumeur,NOM,f,p,37.97
1978,fonction,fonction,NOM,f,s,37.91
1979,fonctions,fonction,NOM,f,p,37.91
1982,génération,génération,NOM,f,s,37.77
1983,générations,génération,NOM,f,p,37.77
1988,avocat,avocat,NOM,m,s,37.64
1989,avocate,avocat,NOM,f,s,37.64
1991,avocats,avocat,NOM,m,p,37.64
1993,drapeau,drapeau,NOM,m,s,37.64
1994,drapeaux,drapeau,NOM,m,p,37.64
1999,samedi,samedi,NOM,m,s,37.43
2000,samedis,samedi,NOM,m,p,37.43
2001,langage,langage,NOM,m,s,37.36
2002,langages,langage,NOM,m,p,37.36
2009,conviction,conviction,NOM,f,s,37.23
2010,convictions,conviction,NOM,f,p,37.23
2013,intelligence,intelligence,NOM,f,s,37.16
2015,bouquet,bouquet,NOM,m,s,37.09
2016,bouquets,bouquet,NOM,m,p,37.09
2019,tiroir,tiroir,NOM,m,s,37.09
2020,tiroirs,tiroir,NOM,m,p,37.09
2025,réflexion,réflexion,NOM,f,s,37.03
2026,réflexions,réflexion,NOM,f,p,37.03
2029,bâtiment,bâtiment,NOM,m,s,36.82
2030,bâtiments,bâtiment,NOM,m,p,36.82
2033,atmosphère,atmosphère,NOM,f,s,36.69
2035,commissaire,commissaire,NOM,,s,36.69
2036,commissaires,commissaire,NOM,,p,36.69
2042,sentier,sentier,NOM,m,s,36.62
2043,sentiers,sentier,NOM,m,p,36.62
2044,tronc,tronc,NOM,m,s,36.62
2045,troncs,tronc,NOM,m,p,36.62
2046,information,information,NOM,f,s,36.55
2047,informations,information,NOM,f,p,36.55
2049,cabinet,cabinet,NOM,m,s,36.49
2050,cabinets,cabinet,NOM,m,p,36.49
2051,changement,changement,NOM,m,s,36.42
2052,changements,changement,NOM,m,p,36.42
2057,écriture,écriture,NOM,f,s,36.35
2058,écritures,écriture,NOM,f,p,36.35
2067,octobre,octobre,NOM,m,,36.28
2068,perte,perte,NOM,f,s,36.28
2069,pertes,perte,NOM,f,p,36.28
2070,carrière,carrière,NOM,,s,36.15
2071,carrières,carrière,NOM,f,p,36.15
2076,instrument,instrument,NOM,m,s,36.08
2077,instruments,instrument,NOM,m,p,36.08
2078,gant,gant,NOM,m,s,36.01
2079,gants,gant,NOM,m,p,36.01
2080,précaution,précaution,NOM,f,s,36.01
2081,précautions,précaution,NOM,f,p,36.01
2083,carrefour,carrefour,NOM,m,s,35.95
2085,grain,grain,NOM,m,s,35.95
2086,grains,grain,NOM,m,p,35.95
2093,soupir,soupir,NOM,m,s,35.95
2100,messe,messe,NOM,f,s,35.68
2101,messes,messe,NOM,f,p,35.68
2103,souliers,soulier,NOM,m,p,35.68
2104,vallée,vallée,NOM,f,s,35.68
2105,vallées,vallée,NOM,f,p,35.68
2110,soif,soif,NOM,f,s,35.54
2116,fraîcheur,fraîcheur,NOM,f,s,35.47
2120,mensonge,mensonge,NOM,m,s,35.41
2121,mensonges,mensonge,NOM,m,p,35.41
2122,orage,orage,NOM,m,s,35.41
2123,orages,orage,NOM,m,p,35.41
2128,pouce,pouce,NOM,m,s,35.34
2129,pouces,pouce,NOM,m,p,35.34
2132,instinct,instinct,NOM,m,s,35.27
2133,instincts,instinct,NOM,m,p,35.27
2144,religion,religion,NOM,f,s,35.07
2145,religions,religion,NOM,f,p,35.07
2146,serviette,serviette,NOM,f,s,35.07
2147,serviettes,serviette,NOM,f,p,35.07
2150,éclair,éclair,NOM,m,s,35.0
2151,éclairs,éclair,NOM,m,p,35.0
2152,race,race,NOM,f,s,34.93
2153,races,race,NOM,f,p,34.93
2155,chocolats,chocolat,NOM,m,p,34.86
2156,conséquence,conséquence,NOM,f,s,34.86
2157,conséquences,conséquence,NOM,f,p,34.86
2160,moine,moine,NOM,m,s,34.73
2161,moines,moine,NOM,m,p,34.73
2164,trésor,trésor,NOM,m,s,34.66
2165,trésors,trésor,NOM,m,p,34.66
2170,mouchoir,mouchoir,NOM,m,s,34.59
2174,écart,écart,NOM,m,s,34.53
2175,écarts,écart,NOM,m,p,34.53
2176,acier,acier,NOM,m,s,34.46
2177,aciers,acier,NOM,m,p,34.46
2180,placard,placard,NOM,m,s,34.39
2181,placards,placard,NOM,m,p,34.39
2200,matinée,matinée,NOM,f,s,34.05
2202,rein,rein,NOM,m,s,34.05
2203,reins,rein,NOM,m,p,34.05
2204,vitrine,vitrine,NOM,f,s,33.99
2205,vitrines,vitrine,NOM,f,p,33.99
2206,fureur,fureur,NOM,f,s,33.92
2210,tradition,tradition,NOM,f,s,33.92
2211,traditions,tradition,NOM,f,p,33.92
2214,impatience,impatience,NOM,f,s,33.78
2218,reine,reine,NOM,f,s,33.78
2219,reines,reine,NOM,f,p,33.78
2224,oreiller,oreiller,NOM,m,s,33.72
2228,villa,villa,NOM,f,s,33.72
2229,villas,villa,NOM,f,p,33.72
2231,échecs,échec,NOM,m,p,33.72
2232,population,population,NOM,f,s,33.65
2233,populations,population,NOM,f,p,33.65
2236,patience,patience,NOM,f,s,33.58
2240,abbé,abbé,NOM,m,s,33.51
2242,discussion,discussion,NOM,f,s,33.51
2243,discussions,discussion,NOM,f,p,33.51
2248,orgueil,orgueil,NOM,m,s,33.45
2251,fraîche,frais,NOM,f,s,33.38
2252,fraîches,frais,NOM,f,p,33.38
2255,merveille,merveille,NOM,f,s,33.31
2256,merveilles,merveille,NOM,f,p,33.31
2257,assurance,assurance,NOM,f,s,33.24
2258,assurances,assurance,NOM,f,p,33.24
2260,sel,sel,NOM,m,s,33.24
2261,sels,sel,NOM,m,p,33.24
2262,panier,panier,NOM,m,s,33.18
2263,paniers,panier,NOM,m,p,33.18
2268,lion,lion,NOM,m,s,33.04
2272,novembre,novembre,NOM,m,,33.04
2281,niveau,niveau,NOM,m,s,32.91
2282,niveaux,niveau,NOM,m,p,32.91
2285,lac,lac,NOM,m,s,32.84
2290,dignité,dignité,NOM,f,s,32.77
2296,wagon,wagon,NOM,m,s,32.77
2297,wagons,wagon,NOM,m,p,32.77
2298,admiration,admiration,NOM,f,s,32.7
2304,apparition,apparition,NOM,f,s,32.64
2305,apparitions,apparition,NOM,f,p,32.64
2310,profondeur,profondeur,NOM,f,s,32.64
2311,profondeurs,profondeur,NOM,f,p,32.64
2312,blessure,blessure,NOM,f,s,32.57
2313,blessures,blessure,NOM,f,p,32.57
2318,proie,proie,NOM,f,s,32.5
2319,proies,proie,NOM,f,p,32.5
2320,pré,pré,NOM,m,s,32.5
2321,prés,pré,NOM,m,p,32.5
2323,lapin,lapin,NOM,m,s,32.43
2326,lapins,lapin,NOM,m,p,32.43
2333,séance,séance,NOM,f,s,32.36
2334,séances,séance,NOM,f,p,32.36
2338,assaut,assaut,NOM,m,s,32.16
2339,assauts,assaut,NOM,m,p,32.16
2342,galerie,galerie,NOM,f,s,32.16
2343,galeries,galerie,NOM,f,p,32.16
2350,avril,avril,NOM,m,,32.03
2355,liaison,liaison,NOM,f,s,31.96
2356,liaisons,liaison,NOM,f,p,31.96
2361,étonnement,étonnement,NOM,m,s,31.96
2366,carnet,carnet,NOM,m,s,31.82
2367,carnets,carnet,NOM,m,p,31.82
2369,poule,poule,NOM,f,s,31.82
2370,poules,poule,NOM,f,p,31.82
2371,respiration,respiration,NOM,f,s,31.82
2373,échelle,échelle,NOM,f,s,31.76
2374,échelles,échelle,NOM,f,p,31.76
2376,faiblesse,faiblesse,NOM,f,s,31.62
2377,faiblesses,faiblesse,NOM,f,p,31.62
2378,faveur,faveur,NOM,f,s,31.62
2379,faveurs,faveur,NOM,f,p,31.62
2382,éternité,éternité,NOM,f,s,31.62
2386,cahier,cahier,NOM,m,s,31.55
2387,cahiers,cahier,NOM,m,p,31.55
2393,phares,phare,NOM,m,p,31.49
2395,dires,dire,NOM,m,p,31.42
2396,individu,individu,NOM,m,s,31.42
2397,individus,individu,NOM,m,p,31.42
2398,mars,mars,NOM,m,,31.42
2399,piano,piano,NOM,m,s,31.28
2406,affection,affection,NOM,f,s,31.22
2408,décembre,décembre,NOM,m,,31.22
2410,poème,poème,NOM,m,s,31.22
2411,poèmes,poème,NOM,m,p,31.22
2412,allusion,allusion,NOM,f,s,31.15
2413,allusions,allusion,NOM,f,p,31.15
2415,motif,motif,NOM,m,s,31.15
2416,motifs,motif,NOM,m,p,31.15
2418,planchers,plancher,NOM,m,p,31.15
2419,science,science,NOM,f,s,31.08
2420,sciences,science,NOM,f,p,31.08
2425,nourriture,nourriture,NOM,f,s,31.01
2427,cérémonie,cérémonie,NOM,f,s,30.95
2428,cérémonies,cérémonie,NOM,f,p,30.95
2429,estomac,estomac,NOM,m,s,30.95
2433,banquette,banquette,NOM,f,s,30.88
2435,cerveau,cerveau,NOM,m,,30.88
2436,cerveaux,cerveau,NOM,m,p,30.88
2439,outil,outil,NOM,m,s,30.88
2440,outils,outil,NOM,m,p,30.88
2441,appui,appui,NOM,m,s,30.81
2442,appuis,appui,NOM,m,p,30.81
2445,clarté,clarté,NOM,f,s,30.68
2449,mille,mille,NOM,m,,30.68
2450,milles,mille,NOM,m,p,30.68
2451,province,province,NOM,f,s,30.68
2452,provinces,province,NOM,f,p,30.68
2455,réaction,réaction,NOM,f,s,30.68
2456,réactions,réaction,NOM,f,p,30.68
2457,janvier,janvier,NOM,m,,30.61
2458,occupation,occupation,NOM,f,s,30.61
2459,occupations,occupation,NOM,f,p,30.61
2460,possibilité,possibilité,NOM,f,s,30.54
2461,possibilités,possibilité,NOM,f,p,30.54
2464,crayon,crayon,NOM,m,s,30.47
2465,crayons,crayon,NOM,m,p,30.47
2468,nerf,nerf,NOM,m,s,30.47
2469,nerfs,nerf,NOM,m,p,30.47
2470,prénom,prénom,NOM,m,s,30.47
2471,prénoms,prénom,NOM,m,p,30.47
2472,ruelle,ruelle,NOM,f,s,30.47
2473,ruelles,ruelle,NOM,f,p,30.47
2476,ambition,ambition,NOM,f,s,30.34
2477,ambitions,ambition,NOM,f,p,30.34
2484,tablier,tablier,NOM,m,s,30.34
2486,bâton,bâton,NOM,m,s,30.27
2488,instruction,instruction,NOM,f,s,30.27
2489,instructions,instruction,NOM,f,p,30.27
2498,concert,concert,NOM,m,s,30.14
2499,concerts,concert,NOM,m,p,30.14
2500,dégoût,dégoût,NOM,m,s,30.14
2502,union,union,NOM,f,s,30.07
2503,unions,union,NOM,f,p,30.07
2504,paroi,paroi,NOM,f,s,30.0
2505,parois,paroi,NOM,f,p,30.0
2508,fierté,fierté,NOM,f,s,29.93
2512,oubli,oubli,NOM,m,s,29.93
2521,minuit,minuit,NOM,m,s,29.86
2527,comédie,comédie,NOM,f,s,29.73
2528,comédies,comédie,NOM,f,p,29.73
2529,connerie,connerie,NOM,f,s,29.73
2530,conneries,connerie,NOM,f,p,29.73
2536,énergie,énergie,NOM,f,s,29.66
2537,énergies,énergie,NOM,f,p,29.66
2538,bataillon,bataillon,NOM,m,s,29.53
2546,canard,canard,NOM,m,s,29.46
2547,canards,canard,NOM,m,p,29.46
2550,dessous,dessous,NOM,m,,29.46
2551,essence,essence,NOM,f,s,29.46
2552,essences,essence,NOM,f,p,29.46
2555,habitants,habitant,NOM,m,p,29.46
2562,jugement,jugement,NOM,m,s,29.26
2563,jugements,jugement,NOM,m,p,29.26
2568,emploi,emploi,NOM,m,s,29.19
2569,emplois,emploi,NOM,m,p,29.19
2570,patrie,patrie,NOM,f,s,29.19
2574,profil,profil,NOM,m,s,29.12
2575,profils,profil,NOM,m,p,29.12
2577,sanglots,sanglot,NOM,m,p,29.12
2583,four,four,NOM,m,s,28.99
2584,fours,four,NOM,m,p,28.99
2585,monnaie,monnaie,NOM,f,s,28.99
2586,monnaies,monnaie,NOM,f,p,28.99
2589,océan,océan,NOM,m,s,28.78
2590,océans,océan,NOM,m,p,28.78
2591,responsabilité,responsabilité,NOM,f,s,28.72
2592,responsabilités,responsabilité,NOM,f,p,28.72
2593,blé,blé,NOM,m,s,28.65
2594,blés,blé,NOM,m,p,28.65
2599,réveil,réveil,NOM,m,s,28.58
2601,bicyclette,bicyclette,NOM,f,s,28.51
2603,culture,culture,NOM,f,s,28.51
2604,cultures,culture,NOM,f,p,28.51
2605,longueur,longueur,NOM,f,s,28.45
2606,longueurs,longueur,NOM,f,p,28.45
2607,vélo,vélo,NOM,m,s,28.45
2608,vélos,vélo,NOM,m,p,28.45
2611,grandeur,grandeur,NOM,f,s,28.38
2612,grandeurs,grandeur,NOM,f,p,28.38
2616,baron,baron,NOM,m,s,28.24
2619,barons,baron,NOM,m,p,28.24
2620,pénombre,pénombre,NOM,f,s,28.24
2624,réunion,réunion,NOM,f,s,28.18
2625,réunions,réunion,NOM,f,p,28.18
2628,gré,gré,NOM,m,s,28.04
2632,degré,degré,NOM,m,s,27.97
2633,degrés,degré,NOM,m,p,27.97
2634,centimètre,centimètre,NOM,m,s,27.84
2635,centimètres,centimètre,NOM,m,p,27.84
2636,volume,volume,NOM,m,s,27.84
2637,volumes,volume,NOM,m,p,27.84
2638,entretien,entretien,NOM,m,s,27.77
2641,bouquin,bouquin,NOM,m,s,27.7
2642,bouquins,bouquin,NOM,m,p,27.7
2651,possession,possession,NOM,f,s,27.64
2652,possessions,possession,NOM,f,p,27.64
2654,bistrot,bistrot,NOM,m,s,27.57
2657,char,char,NOM,m,s,27.57
2658,chars,char,NOM,m,p,27.57
2663,poupée,poupée,NOM,f,s,27.57
2664,poupées,poupée,NOM,f,p,27.57
2665,chevelure,chevelure,NOM,f,s,27.5
2667,clou,clou,NOM,m,s,27.5
2668,clous,clou,NOM,m,p,27.5
2669,habit,habit,NOM,m,s,27.5
2670,habits,habit,NOM,m,p,27.5
2671,canal,canal,NOM,m,s,27.43
2672,canaux,canal,NOM,m,p,27.43
2679,abandon,abandon,NOM,m,s,27.36
2681,espérance,espérance,NOM,f,s,27.36
2682,espérances,espérance,NOM,f,p,27.36
2683,exercice,exercice,NOM,m,s,27.36
2684,exercices,exercice,NOM,m,p,27.36
2685,gaieté,gaieté,NOM,f,s,27.36
2693,créature,créature,NOM,f,s,27.23
2694,créatures,créature,NOM,f,p,27.23
2696,éducation,éducation,NOM,f,s,27.23
2698,examen,examen,NOM,m,s,27.16
2700,indépendance,indépendance,NOM,f,s,27.16
2707,buisson,buisson,NOM,m,s,27.09
2708,buissons,buisson,NOM,m,p,27.09
2709,extrémité,extrémité,NOM,f,s,27.09
