Word,lemme,cgram,freq
approuvés,approuvé,ADJ,0.06
appétissants,appétissant,ADJ,0.06
ardues,ardu,ADJ,0.06
aspirés,aspiré,ADJ,0.06
assagi,assagi,ADJ,0.06
assistés,assisté,ADJ,0.06
astigmate,astigmate,ADJ,0.06
attaquante,attaquant,ADJ,0.06
audio-visuel,audio-visuel,ADJ,0.06
australiennes,australien,ADJ,0.06
autobiographiques,autobiographique,ADJ,0.06
avérée,avéré,ADJ,0.06
aérodynamiques,aérodynamique,ADJ,0.06
aéromobile,aéromobile,ADJ,0.06
ballonnée,ballonné,ADJ,0.06
baraqués,baraqué,ADJ,0.06
belliqueuse,belliqueux,ADJ,0.06
bestiales,bestial,ADJ,0.06
bienveillantes,bienveillant,ADJ,0.06
biodégradables,biodégradable,ADJ,0.06
biomédical,biomédical,ADJ,0.06
blessants,blessant,ADJ,0.06
bordelaise,bordelais,ADJ,0.06
bouddhistes,bouddhiste,ADJ,0.06
bovins,bovin,ADJ,0.06
braque,braque,ADJ,0.06
broyeuse,broyeur,ADJ,0.06
bucco-génital,bucco-génital,ADJ,0.06
bureaucrates,bureaucrate,ADJ,0.06
burlesque,burlesque,ADJ,0.06
calomnieuses,calomnieux,ADJ,0.06
cambodgien,cambodgien,ADJ,0.06
caoutchouteux,caoutchouteux,ADJ,0.06
casqué,casqué,ADJ,0.06
catalyseur,catalyseur,ADJ,0.06
celtiques,celtique,ADJ,0.06
charnu,charnu,ADJ,0.06
chercheuses,chercheur,ADJ,0.06
chromosomiques,chromosomique,ADJ,0.06
cicatriciel,cicatriciel,ADJ,0.06
cireux,cireux,ADJ,0.06
clinquante,clinquant,ADJ,0.06
combattante,combattant,ADJ,0.06
compensateurs,compensateur,ADJ,0.06
composés,composé,ADJ,0.06
confiantes,confiant,ADJ,0.06
conflictuelles,conflictuel,ADJ,0.06
confondues,confondu,ADJ,0.06
conique,conique,ADJ,0.06
conjoint,conjoint,ADJ,0.06
conjointes,conjoint,ADJ,0.06
conjoints,conjoint,ADJ,0.06
contemplatif,contemplatif,ADJ,0.06
controversées,controversé,ADJ,0.06
contusionné,contusionné,ADJ,0.06
convergent,convergent,ADJ,0.06
conviviale,convivial,ADJ,0.06
cordial,cordial,ADJ,0.06
correctionnelle,correctionnel,ADJ,0.06
cotonneux,cotonneux,ADJ,0.06
crados,crado,ADJ,0.06
crasseuses,crasseux,ADJ,0.06
criante,criant,ADJ,0.06
crispant,crispant,ADJ,0.06
cuisants,cuisant,ADJ,0.06
cybernétiques,cybernétique,ADJ,0.06
cyclistes,cycliste,ADJ,0.06
célébrant,célébrant,ADJ,0.06
dactylographié,dactylographié,ADJ,0.06
diaphorétique,diaphorétique,ADJ,0.06
différentielle,différentiel,ADJ,0.06
diplomates,diplomate,ADJ,0.06
dirigeantes,dirigeant,ADJ,0.06
disputé,disputé,ADJ,0.06
dissimulé,dissimulé,ADJ,0.06
dissous,dissous,ADJ,0.06
distinctive,distinctif,ADJ,0.06
distribué,distribué,ADJ,0.06
divisibles,divisible,ADJ,0.06
douce-amère,douce-amère,ADJ,0.06
droitière,droitier,ADJ,0.06
débarquée,débarqué,ADJ,0.06
débauché,débauché,ADJ,0.06
débilitantes,débilitant,ADJ,0.06
débonnaire,débonnaire,ADJ,0.06
débridés,débridé,ADJ,0.06
décadents,décadent,ADJ,0.06
décalée,décalé,ADJ,0.06
décomposés,décomposé,ADJ,0.06
décrite,décrit,ADJ,0.06
déficitaire,déficitaire,ADJ,0.06
défraîchi,défraîchi,ADJ,0.06
dégagées,dégagé,ADJ,0.06
dégonflés,dégonflé,ADJ,0.06
déguisées,déguisé,ADJ,0.06
déloyaux,déloyal,ADJ,0.06
démographiques,démographique,ADJ,0.06
démêlant,démêlant,ADJ,0.06
dépravés,dépravé,ADJ,0.06
dérangeantes,dérangeant,ADJ,0.06
dérivées,dérivé,ADJ,0.06
déréglée,déréglé,ADJ,0.06
désespérante,désespérant,ADJ,0.06
désignées,désigné,ADJ,0.06
désireuses,désireux,ADJ,0.06
détournées,détourné,ADJ,0.06
dévastée,dévasté,ADJ,0.06
dévote,dévot,ADJ,0.06
dévouées,dévoué,ADJ,0.06
effarouché,effarouché,ADJ,0.06
effilé,effilé,ADJ,0.06
elliptique,elliptique,ADJ,0.06
embarrassés,embarrassé,ADJ,0.06
empoisonnante,empoisonnant,ADJ,0.06
enchanteurs,enchanteur,ADJ,0.06
encombrée,encombré,ADJ,0.06
encombrés,encombré,ADJ,0.06
endeuillée,endeuillé,ADJ,0.06
endiablées,endiablé,ADJ,0.06
endimanché,endimanché,ADJ,0.06
engagées,engagé,ADJ,0.06
ensoleillées,ensoleillé,ADJ,0.06
entretenus,entretenu,ADJ,0.06
envoûté,envoûté,ADJ,0.06
enzymatique,enzymatique,ADJ,0.06
ex-marine,ex-marine,ADJ,0.06
expulsé,expulsé,ADJ,0.06
extraverti,extraverti,ADJ,0.06
exténuée,exténué,ADJ,0.06
exécrables,exécrable,ADJ,0.06
fagotés,fagoté,ADJ,0.06
faillible,faillible,ADJ,0.06
fanas,fana,ADJ,0.06
fataliste,fataliste,ADJ,0.06
fendard,fendard,ADJ,0.06
feuilleté,feuilleté,ADJ,0.06
fictives,fictif,ADJ,0.06
finalistes,finaliste,ADJ,0.06
flagada,flagada,ADJ,0.06
fossiles,fossile,ADJ,0.06
fracassants,fracassant,ADJ,0.06
frelatée,frelaté,ADJ,0.06
frigorifié,frigorifié,ADJ,0.06
froussarde,froussard,ADJ,0.06
fruités,fruité,ADJ,0.06
fuchsia,fuchsia,ADJ,0.06
fumantes,fumant,ADJ,0.06
fumés,fumé,ADJ,0.06
fécale,fécal,ADJ,0.06
gagnantes,gagnant,ADJ,0.06
glandulaire,glandulaire,ADJ,0.06
grassouillets,grassouillet,ADJ,0.06
griffé,griffé,ADJ,0.06
grognons,grognon,ADJ,0.06
guindée,guindé,ADJ,0.06
haletant,haletant,ADJ,0.06
herbivores,herbivore,ADJ,0.06
herniaire,herniaire,ADJ,0.06
hertziennes,hertzien,ADJ,0.06
histologique,histologique,ADJ,0.06
hurlants,hurlant,ADJ,0.06
hypertonique,hypertonique,ADJ,0.06
hypoallergénique,hypoallergénique,ADJ,0.06
idiopathique,idiopathique,ADJ,0.06
imberbes,imberbe,ADJ,0.06
impayables,impayable,ADJ,0.06
incarnés,incarné,ADJ,0.06
incohérentes,incohérent,ADJ,0.06
incontinente,incontinent,ADJ,0.06
incorrects,incorrect,ADJ,0.06
incorruptibles,incorruptible,ADJ,0.06
individualiste,individualiste,ADJ,0.06
indéchiffrables,indéchiffrable,ADJ,0.06
inertiel,inertiel,ADJ,0.06
inexploité,inexploité,ADJ,0.06
informatif,informatif,ADJ,0.06
informées,informé,ADJ,0.06
ingagnable,ingagnable,ADJ,0.06
inintéressant,inintéressant,ADJ,0.06
injustifiable,injustifiable,ADJ,0.06
innovateur,innovateur,ADJ,0.06
insoupçonnées,insoupçonné,ADJ,0.06
insulaires,insulaire,ADJ,0.06
insultantes,insultant,ADJ,0.06
interactive,interactif,ADJ,0.06
interrompues,interrompu,ADJ,0.06
interrompus,interrompu,ADJ,0.06
intraitables,intraitable,ADJ,0.06
intrigants,intrigant,ADJ,0.06
introspectif,introspectif,ADJ,0.06
invétérés,invétéré,ADJ,0.06
inédits,inédit,ADJ,0.06
inégalé,inégalé,ADJ,0.06
ironiques,ironique,ADJ,0.06
irrémédiables,irrémédiable,ADJ,0.06
irrévérencieux,irrévérencieux,ADJ,0.06
itinérante,itinérant,ADJ,0.06
javanais,javanais,ADJ,0.06
judaïque,judaïque,ADJ,0.06
justifiable,justifiable,ADJ,0.06
laconique,laconique,ADJ,0.06
laideron,laideron,ADJ,0.06
laineux,laineux,ADJ,0.06
lauréate,lauréat,ADJ,0.06
lettré,lettré,ADJ,0.06
libérable,libérable,ADJ,0.06
localisés,localisé,ADJ,0.06
loqueteux,loqueteux,ADJ,0.06
lorraine,lorrain,ADJ,0.06
luthériens,luthérien,ADJ,0.06
lyophilisé,lyophilisé,ADJ,0.06
magnanimes,magnanime,ADJ,0.06
malléables,malléable,ADJ,0.06
malséant,malséant,ADJ,0.06
masturbateur,masturbateur,ADJ,0.06
maîtrisable,maîtrisable,ADJ,0.06
menaçantes,menaçant,ADJ,0.06
miao,miao,ADJ,0.06
minoenne,minoen,ADJ,0.06
misanthrope,misanthrope,ADJ,0.06
mme,mme,ADJ,0.06
modulaire,modulaire,ADJ,0.06
mormone,mormon,ADJ,0.06
moyenâgeux,moyenâgeux,ADJ,0.06
multidimensionnelle,multidimensionnel,ADJ,0.06
méconnus,méconnu,ADJ,0.06
mémorielle,mémoriel,ADJ,0.06
native,natif,ADJ,0.06
nauséabonds,nauséabond,ADJ,0.06
neuronaux,neuronal,ADJ,0.06
niaise,niais,ADJ,0.06
nombriliste,nombriliste,ADJ,0.06
nord-américaine,nord-américain,ADJ,0.06
nord-coréenne,nord-coréen,ADJ,0.06
nubiles,nubile,ADJ,0.06
nudistes,nudiste,ADJ,0.06
nutritionnelle,nutritionnel,ADJ,0.06
obsessionnelles,obsessionnel,ADJ,0.06
occasionnelles,occasionnel,ADJ,0.06
oedipien,oedipien,ADJ,0.06
oisifs,oisif,ADJ,0.06
olfactive,olfactif,ADJ,0.06
omniprésents,omniprésent,ADJ,0.06
opiniâtre,opiniâtre,ADJ,0.06
opprimée,opprimé,ADJ,0.06
oratoires,oratoire,ADJ,0.06
orienté,orienté,ADJ,0.06
ovales,ovale,ADJ,0.06
paille,paille,ADJ,0.06
pancréatique,pancréatique,ADJ,0.06
pantois,pantois,ADJ,0.06
paralysants,paralysant,ADJ,0.06
pardons,pardon,ADJ,0.06
parentes,parent,ADJ,0.06
partiels,partiel,ADJ,0.06
paysager,paysager,ADJ,0.06
pensantes,pensant,ADJ,0.06
perceptibles,perceptible,ADJ,0.06
persane,persan,ADJ,0.06
persos,perso,ADJ,0.06
perçues,perçu,ADJ,0.06
pessimistes,pessimiste,ADJ,0.06
pesticides,pesticide,ADJ,0.06
phosphorescents,phosphorescent,ADJ,0.06
photosensible,photosensible,ADJ,0.06
pileux,pileux,ADJ,0.06
pimenté,pimenté,ADJ,0.06
piscicole,piscicole,ADJ,0.06
plaintifs,plaintif,ADJ,0.06
pleureur,pleureur,ADJ,0.06
pleurnichards,pleurnichard,ADJ,0.06
pliante,pliant,ADJ,0.06
plissé,plissé,ADJ,0.06
pluvial,pluvial,ADJ,0.06
pointilleuse,pointilleux,ADJ,0.06
poisseuses,poisseux,ADJ,0.06
politicienne,politicien,ADJ,0.06
ponctuelles,ponctuel,ADJ,0.06
porcine,porcin,ADJ,0.06
possédant,possédant,ADJ,0.06
possédés,possédé,ADJ,0.06
postérieures,postérieur,ADJ,0.06
potelées,potelé,ADJ,0.06
pourrissant,pourrissant,ADJ,0.06
poutine,poutine,ADJ,0.06
primordiaux,primordial,ADJ,0.06
probante,probant,ADJ,0.06
probants,probant,ADJ,0.06
professoral,professoral,ADJ,0.06
prolongées,prolongé,ADJ,0.06
promus,promu,ADJ,0.06
prononcés,prononcé,ADJ,0.06
protocolaire,protocolaire,ADJ,0.06
préférentiel,préférentiel,ADJ,0.06
prématurés,prématuré,ADJ,0.06
préoccupante,préoccupant,ADJ,0.06
prévoyante,prévoyant,ADJ,0.06
pugnace,pugnace,ADJ,0.06
pupillaire,pupillaire,ADJ,0.06
purulent,purulent,ADJ,0.06
purulents,purulent,ADJ,0.06
pygmée,pygmée,ADJ,0.06
pyrotechnique,pyrotechnique,ADJ,0.06
pâlichon,pâlichon,ADJ,0.06
pâteuse,pâteux,ADJ,0.06
péteux,péteux,ADJ,0.06
pétrie,pétri,ADJ,0.06
pétrolifères,pétrolifère,ADJ,0.06
rappelé,rappelé,ADJ,0.06
reconnaissables,reconnaissable,ADJ,0.06
recyclable,recyclable,ADJ,0.06
refait,refait,ADJ,0.06
refroidie,refroidi,ADJ,0.06
reluisante,reluisant,ADJ,0.06
reluisants,reluisant,ADJ,0.06
rencontrée,rencontré,ADJ,0.06
reproducteurs,reproducteur,ADJ,0.06
rescapés,rescapé,ADJ,0.06
ressemblants,ressemblant,ADJ,0.06
rieuse,rieux,ADJ,0.06
rondelet,rondelet,ADJ,0.06
ruineuse,ruineux,ADJ,0.06
rupestres,rupestre,ADJ,0.06
rusées,rusé,ADJ,0.06
réactifs,réactif,ADJ,0.06
récréatif,récréatif,ADJ,0.06
rédhibitoire,rédhibitoire,ADJ,0.06
réfléchissantes,réfléchissant,ADJ,0.06
réformistes,réformiste,ADJ,0.06
réfrigéré,réfrigéré,ADJ,0.06
résultante,résultant,ADJ,0.06
révolues,révolu,ADJ,0.06
révélatrice,révélateur,ADJ,0.06
salique,salique,ADJ,0.06
sautillante,sautillant,ADJ,0.06
saxonnes,saxon,ADJ,0.06
schizophrènes,schizophrène,ADJ,0.06
sifflante,sifflante,ADJ,0.06
sirupeux,sirupeux,ADJ,0.06
socio-économique,socio-économique,ADJ,0.06
sponsorisé,sponsorisé,ADJ,0.06
spécieux,spécieux,ADJ,0.06
spécifié,spécifié,ADJ,0.06
stabilisée,stabilisé,ADJ,0.06
stérilisée,stérilisé,ADJ,0.06
subliminales,subliminal,ADJ,0.06
subsidiaire,subsidiaire,ADJ,0.06
succincte,succinct,ADJ,0.06
sud-africains,sud-africain,ADJ,0.06
suffocante,suffocant,ADJ,0.06
suintants,suintant,ADJ,0.06
suri,suri,ADJ,0.06
surpeuplées,surpeuplé,ADJ,0.06
surprotecteur,surprotecteur,ADJ,0.06
synchrones,synchrone,ADJ,0.06
tannée,tanné,ADJ,0.06
tapant,tapant,ADJ,0.06
tapé,tapé,ADJ,0.06
tassés,tassé,ADJ,0.06
terreuse,terreux,ADJ,0.06
tertiaire,tertiaire,ADJ,0.06
topographiques,topographique,ADJ,0.06
tranquillisantes,tranquillisant,ADJ,0.06
transversal,transversal,ADJ,0.06
traînard,traînard,ADJ,0.06
tremblotant,tremblotant,ADJ,0.06
trismégiste,trismégiste,ADJ,0.06
trouillards,trouillard,ADJ,0.06
tubulaire,tubulaire,ADJ,0.06
tyranniques,tyrannique,ADJ,0.06
ultrasecret,ultrasecret,ADJ,0.06
universels,universel,ADJ,0.06
urique,urique,ADJ,0.06
utérin,utérin,ADJ,0.06
veineuse,veineux,ADJ,0.06
verdoyante,verdoyant,ADJ,0.06
vertébral,vertébral,ADJ,0.06
vertébrales,vertébral,ADJ,0.06
vichyssoise,vichyssois,ADJ,0.06
vitré,vitré,ADJ,0.06
volatil,volatil,ADJ,0.06
vénusiens,vénusien,ADJ,0.06
vénéneuses,vénéneux,ADJ,0.06
vétérinaires,vétérinaire,ADJ,0.06
écervelées,écervelé,ADJ,0.06
éclairant,éclairant,ADJ,0.06
éclatés,éclaté,ADJ,0.06
écru,écru,ADJ,0.06
éhontés,éhonté,ADJ,0.06
élogieuse,élogieux,ADJ,0.06
épiques,épique,ADJ,0.06
épiscopalienne,épiscopalien,ADJ,0.06
centrales,centrales,ADJ,0.05
abjectes,abject,ADJ,0.05
abjects,abject,ADJ,0.05
abondants,abondant,ADJ,0.05
abusifs,abusif,ADJ,0.05
abyssale,abyssal,ADJ,0.05
accomplies,accompli,ADJ,0.05
acétique,acétique,ADJ,0.05
additionnelles,additionnel,ADJ,0.05
additionnels,additionnel,ADJ,0.05
admissibles,admissible,ADJ,0.05
agissant,agissant,ADJ,0.05
ahurissantes,ahurissant,ADJ,0.05
algonquin,algonquin,ADJ,0.05
amibienne,amibien,ADJ,0.05
ampoulé,ampoulé,ADJ,0.05
amyotrophique,amyotrophique,ADJ,0.05
anaérobie,anaérobie,ADJ,0.05
angulaires,angulaire,ADJ,0.05
anti-atomique,anti-atomique,ADJ,0.05
anti-nucléaire,anti-nucléaire,ADJ,0.05
anti-émeutes,anti-émeute,ADJ,0.05
antiaméricain,antiaméricain,ADJ,0.05
antiaériens,antiaérien,ADJ,0.05
anticonformiste,anticonformiste,ADJ,0.05
anticonstitutionnelle,anticonstitutionnel,ADJ,0.05
antipollution,antipollution,ADJ,0.05
aphrodisiaques,aphrodisiaque,ADJ,0.05
après-vente,après-vente,ADJ,0.05
aqueuse,aqueux,ADJ,0.05
arabique,arabique,ADJ,0.05
archi-faux,archi-faux,ADJ,0.05
argotique,argotique,ADJ,0.05
aristo,aristo,ADJ,0.05
arrosées,arrosé,ADJ,0.05
artisanaux,artisanal,ADJ,0.05
assermentés,assermenté,ADJ,0.05
assoiffées,assoiffé,ADJ,0.05
assurées,assuré,ADJ,0.05
asymptomatique,asymptomatique,ADJ,0.05
attenant,attenant,ADJ,0.05
austro-hongrois,austro-hongrois,ADJ,0.05
autocollant,autocollant,ADJ,0.05
avachie,avachi,ADJ,0.05
avenu,avenu,ADJ,0.05
avoisinant,avoisinant,ADJ,0.05
avoisinants,avoisinant,ADJ,0.05
axillaire,axillaire,ADJ,0.05
aéronavale,aéronaval,ADJ,0.05
aéroportés,aéroporté,ADJ,0.05
aérée,aéré,ADJ,0.05
balte,balte,ADJ,0.05
bandantes,bandant,ADJ,0.05
bandé,bandé,ADJ,0.05
barbantes,barbant,ADJ,0.05
barbelée,barbelé,ADJ,0.05
basées,basé,ADJ,0.05
baveur,baveur,ADJ,0.05
bedonnants,bedonnant,ADJ,0.05
blanchâtre,blanchâtre,ADJ,0.05
blondasses,blondasse,ADJ,0.05
bondées,bondé,ADJ,0.05
boutonnée,boutonné,ADJ,0.05
broyés,broyé,ADJ,0.05
brumeuses,brumeux,ADJ,0.05
brésiliennes,brésilien,ADJ,0.05
butés,buté,ADJ,0.05
byzantin,byzantin,ADJ,0.05
byzantine,byzantin,ADJ,0.05
béate,béat,ADJ,0.05
bégueule,bégueule,ADJ,0.05
cadencé,cadencé,ADJ,0.05
cahoteux,cahoteux,ADJ,0.05
cannelle,cannelle,ADJ,0.05
caractériels,caractériel,ADJ,0.05
carrées,carré,ADJ,0.05
centrée,centré,ADJ,0.05
cervicaux,cervical,ADJ,0.05
chagriné,chagriné,ADJ,0.05
chassés,chassé,ADJ,0.05
chaussé,chaussé,ADJ,0.05
chevauchant,chevauchant,ADJ,0.05
chiffré,chiffré,ADJ,0.05
chiricahua,chiricahua,ADJ,0.05
chiricahuas,chiricahua,ADJ,0.05
chleuhs,chleuh,ADJ,0.05
chlorée,chloré,ADJ,0.05
circonstanciel,circonstanciel,ADJ,0.05
circonstancielle,circonstanciel,ADJ,0.05
cireuse,cireux,ADJ,0.05
ciselée,ciselé,ADJ,0.05
citadine,citadin,ADJ,0.05
clignotantes,clignotant,ADJ,0.05
climatisée,climatisé,ADJ,0.05
clinquants,clinquant,ADJ,0.05
cloutée,clouté,ADJ,0.05
colique,colique,ADJ,0.05
collégiale,collégial,ADJ,0.05
colossaux,colossal,ADJ,0.05
combatifs,combatif,ADJ,0.05
combientième,combientième,ADJ,0.05
commandants,commandant,ADJ,0.05
communicantes,communicant,ADJ,0.05
compensateur,compensateur,ADJ,0.05
complexée,complexé,ADJ,0.05
conceptuelles,conceptuel,ADJ,0.05
conditionnée,conditionné,ADJ,0.05
confinée,confiné,ADJ,0.05
consentantes,consentant,ADJ,0.05
consternée,consterné,ADJ,0.05
constipés,constipé,ADJ,0.05
constitutifs,constitutif,ADJ,0.05
constitué,constitué,ADJ,0.05
constructeurs,constructeur,ADJ,0.05
contemporaines,contemporain,ADJ,0.05
conçues,conçu,ADJ,0.05
cordiales,cordial,ADJ,0.05
corrigé,corrigé,ADJ,0.05
coréennes,coréen,ADJ,0.05
cosy,cosy,ADJ,0.05
couvertes,couvert,ADJ,0.05
craquantes,craquant,ADJ,0.05
cristallines,cristallin,ADJ,0.05
créditeur,créditeur,ADJ,0.05
cubaines,cubain,ADJ,0.05
cubique,cubique,ADJ,0.05
cuivrée,cuivré,ADJ,0.05
curative,curatif,ADJ,0.05
cutané,cutané,ADJ,0.05
cutanés,cutané,ADJ,0.05
cyclable,cyclable,ADJ,0.05
cyclothymique,cyclothymique,ADJ,0.05
cérémoniel,cérémoniel,ADJ,0.05
dentelé,dentelé,ADJ,0.05
destructif,destructif,ADJ,0.05
diamantin,diamantin,ADJ,0.05
diaphragmatique,diaphragmatique,ADJ,0.05
digeste,digeste,ADJ,0.05
dilettante,dilettante,ADJ,0.05
dimensionnelles,dimensionnel,ADJ,0.05
diminuées,diminué,ADJ,0.05
dirigeable,dirigeable,ADJ,0.05
dispose,dispos,ADJ,0.05
disposés,disposé,ADJ,0.05
dominicain,dominicain,ADJ,0.05
doublée,doublé,ADJ,0.05
duveteuse,duveteux,ADJ,0.05
duveteux,duveteux,ADJ,0.05
débilitante,débilitant,ADJ,0.05
débonnaires,débonnaire,ADJ,0.05
défavorisée,défavorisé,ADJ,0.05
déglinguée,déglingué,ADJ,0.05
déglingués,déglingué,ADJ,0.05
dégoulinant,dégoulinant,ADJ,0.05
dégénératif,dégénératif,ADJ,0.05
délabrés,délabré,ADJ,0.05
démenti,démenti,ADJ,0.05
démentielle,démentiel,ADJ,0.05
dénudées,dénudé,ADJ,0.05
dépenaillé,dépenaillé,ADJ,0.05
dépensière,dépensier,ADJ,0.05
dépité,dépité,ADJ,0.05
déployé,déployé,ADJ,0.05
dépressives,dépressif,ADJ,0.05
désertée,déserté,ADJ,0.05
désirant,désirant,ADJ,0.05
détectables,détectable,ADJ,0.05
détonants,détonant,ADJ,0.05
effarants,effarant,ADJ,0.05
embrasseur,embrasseur,ADJ,0.05
embrumé,embrumé,ADJ,0.05
embryonnaires,embryonnaire,ADJ,0.05
emplumé,emplumé,ADJ,0.05
empreint,empreint,ADJ,0.05
empruntées,emprunté,ADJ,0.05
engageante,engageant,ADJ,0.05
enjoués,enjoué,ADJ,0.05
enneigées,enneigé,ADJ,0.05
enroué,enroué,ADJ,0.05
entreprenants,entreprenant,ADJ,0.05
entropique,entropique,ADJ,0.05
enturbanné,enturbanné,ADJ,0.05
entêtés,entêté,ADJ,0.05
esclavagiste,esclavagiste,ADJ,0.05
esquimaux,esquimau,ADJ,0.05
estudiantin,estudiantin,ADJ,0.05
exaltants,exaltant,ADJ,0.05
exclues,exclu,ADJ,0.05
exempts,exempt,ADJ,0.05
existentialiste,existentialiste,ADJ,0.05
exorbitante,exorbitant,ADJ,0.05
exorbitantes,exorbitant,ADJ,0.05
exploitables,exploitable,ADJ,0.05
exploité,exploité,ADJ,0.05
exportateur,exportateur,ADJ,0.05
expéditeur,expéditeur,ADJ,0.05
expéditif,expéditif,ADJ,0.05
extravertie,extraverti,ADJ,0.05
fainéante,fainéant,ADJ,0.05
fendus,fendu,ADJ,0.05
feuillue,feuillu,ADJ,0.05
figées,figé,ADJ,0.05
filandreux,filandreux,ADJ,0.05
flapi,flapi,ADJ,0.05
floconneux,floconneux,ADJ,0.05
florales,floral,ADJ,0.05
focales,focal,ADJ,0.05
folliculaire,folliculaire,ADJ,0.05
foncières,foncier,ADJ,0.05
fondante,fondant,ADJ,0.05
fongique,fongique,ADJ,0.05
forfaitaire,forfaitaire,ADJ,0.05
formées,formé,ADJ,0.05
fortifiant,fortifiant,ADJ,0.05
fortuits,fortuit,ADJ,0.05
fougueuses,fougueux,ADJ,0.05
foutral,foutral,ADJ,0.05
fracassantes,fracassant,ADJ,0.05
fractal,fractal,ADJ,0.05
frapadingue,frapadingue,ADJ,0.05
fumeux,fumeux,ADJ,0.05
fébriles,fébrile,ADJ,0.05
fécal,fécal,ADJ,0.05
félon,félon,ADJ,0.05
férus,féru,ADJ,0.05
gargantuesques,gargantuesque,ADJ,0.05
gastro-intestinaux,gastro-intestinal,ADJ,0.05
gazonnée,gazonné,ADJ,0.05
glabre,glabre,ADJ,0.05
godiche,godiche,ADJ,0.05
greffé,greffé,ADJ,0.05
grippe-sou,grippe-sou,ADJ,0.05
groupées,groupé,ADJ,0.05
grégeois,grégeois,ADJ,0.05
gustatif,gustatif,ADJ,0.05
hantés,hanté,ADJ,0.05
harmonieuses,harmonieux,ADJ,0.05
hivernales,hivernal,ADJ,0.05
hommasse,hommasse,ADJ,0.05
horrifié,horrifié,ADJ,0.05
humectant,humectant,ADJ,0.05
huppées,huppé,ADJ,0.05
hypothécaire,hypothécaire,ADJ,0.05
héliportée,héliporté,ADJ,0.05
identitaire,identitaire,ADJ,0.05
illuminés,illuminé,ADJ,0.05
imbus,imbu,ADJ,0.05
immangeables,immangeable,ADJ,0.05
immunologique,immunologique,ADJ,0.05
imposantes,imposant,ADJ,0.05
impotents,impotent,ADJ,0.05
in utero,in utero,ADJ,0.05
inadaptée,inadapté,ADJ,0.05
inadmissibles,inadmissible,ADJ,0.05
inaliénables,inaliénable,ADJ,0.05
incapacitant,incapacitant,ADJ,0.05
incisive,incisif,ADJ,0.05
incliné,incliné,ADJ,0.05
incongrue,incongru,ADJ,0.05
inconsidérée,inconsidéré,ADJ,0.05
inconsolables,inconsolable,ADJ,0.05
inconvenantes,inconvenant,ADJ,0.05
indigent,indigent,ADJ,0.05
indoor,indoor,ADJ,0.05
indécents,indécent,ADJ,0.05
inenvisageable,inenvisageable,ADJ,0.05
inertielle,inertiel,ADJ,0.05
inexprimé,inexprimé,ADJ,0.05
inexprimée,inexprimé,ADJ,0.05
infectes,infect,ADJ,0.05
inflexibles,inflexible,ADJ,0.05
infondé,infondé,ADJ,0.05
inhibiteurs,inhibiteur,ADJ,0.05
inhospitalière,inhospitalier,ADJ,0.05
initié,initié,ADJ,0.05
injectable,injectable,ADJ,0.05
injustifiées,injustifié,ADJ,0.05
innommée,innommé,ADJ,0.05
inondées,inondé,ADJ,0.05
insane,insane,ADJ,0.05
insatisfaisante,insatisfaisant,ADJ,0.05
insultants,insultant,ADJ,0.05
intangible,intangible,ADJ,0.05
intelligible,intelligible,ADJ,0.05
intentionnée,intentionné,ADJ,0.05
interarmées,interarmées,ADJ,0.05
intermittents,intermittent,ADJ,0.05
intoxiquée,intoxiqué,ADJ,0.05
intuitives,intuitif,ADJ,0.05
intégrées,intégré,ADJ,0.05
investie,investi,ADJ,0.05
ionisé,ionisé,ADJ,0.05
irradiante,irradiant,ADJ,0.05
irrésolus,irrésolu,ADJ,0.05
isocèle,isocèle,ADJ,0.05
itinérants,itinérant,ADJ,0.05
jacobite,jacobite,ADJ,0.05
jamaïquain,jamaïquain,ADJ,0.05
jobard,jobard,ADJ,0.05
laitières,laitier,ADJ,0.05
lascifs,lascif,ADJ,0.05
lassante,lassant,ADJ,0.05
lavable,lavable,ADJ,0.05
laxative,laxatif,ADJ,0.05
libanaise,libanais,ADJ,0.05
lisant,lisant,ADJ,0.05
léonard,léonard,ADJ,0.05
magicienne,magicien,ADJ,0.05
malfamé,malfamé,ADJ,0.05
malfamée,malfamé,ADJ,0.05
manipulables,manipulable,ADJ,0.05
massacrant,massacrant,ADJ,0.05
mats,mat,ADJ,0.05
maussades,maussade,ADJ,0.05
maxillaires,maxillaire,ADJ,0.05
maître-chanteur,maître-chanteur,ADJ,0.05
membré,membré,ADJ,0.05
mi-animal,mi-animal,ADJ,0.05
militaro-industriel,militaro-industriel,ADJ,0.05
minimums,minimum,ADJ,0.05
mnémonique,mnémonique,ADJ,0.05
montagneuse,montagneux,ADJ,0.05
moribonde,moribond,ADJ,0.05
moribonds,moribond,ADJ,0.05
mort-vivant,mort-vivant,ADJ,0.05
mortifiant,mortifiant,ADJ,0.05
muletier,muletier,ADJ,0.05
multi-tâches,multi-tâches,ADJ,0.05
multinationale,multinational,ADJ,0.05
murales,mural,ADJ,0.05
mutinés,mutiné,ADJ,0.05
myopes,myope,ADJ,0.05
mécréants,mécréant,ADJ,0.05
médico-légaux,médico-légal,ADJ,0.05
mélangée,mélangé,ADJ,0.05
méridien,méridien,ADJ,0.05
méthodistes,méthodiste,ADJ,0.05
météorique,météorique,ADJ,0.05
nacré,nacré,ADJ,0.05
nap,nap,ADJ,0.05
