"Word","lemme","cgram","freqlemlivres"
"fouineurs","fouineur","ADJ","0.81"
"fouineuse","fouineur","ADJ","0.81"
"frelaté","frelaté","ADJ","0.81"
"frelatée","frelaté","ADJ","0.81"
"frelatées","frelaté","ADJ","0.81"
"frelatés","frelaté","ADJ","0.81"
"frigide","frigide","ADJ","0.81"
"frigides","frigide","ADJ","0.81"
"furax","furax","ADJ","0.81"
"fuselé","fuselé","ADJ","0.81"
"fuselée","fuselé","ADJ","0.81"
"fuselées","fuselé","ADJ","0.81"
"fuselés","fuselé","ADJ","0.81"
"gaucher","gaucher","ADJ","0.81"
"gauchers","gaucher","ADJ","0.81"
"gauchère","gaucher","ADJ","0.81"
"gigogne","gigogne","ADJ","0.81"
"gigognes","gigogne","ADJ","0.81"
"gourmé","gourmé","ADJ","0.81"
"gourmée","gourmé","ADJ","0.81"
"gourmés","gourmé","ADJ","0.81"
"griffé","griffé","ADJ","0.81"
"griffée","griffé","ADJ","0.81"
"griffées","griffé","ADJ","0.81"
"griffés","griffé","ADJ","0.81"
"géologique","géologique","ADJ","0.81"
"géologiques","géologique","ADJ","0.81"
"haï","haï","ADJ","0.81"
"haïe","haï","ADJ","0.81"
"haïs","haï","ADJ","0.81"
"hellénique","hellénique","ADJ","0.81"
"helléniques","hellénique","ADJ","0.81"
"helvétique","helvétique","ADJ","0.81"
"helvétiques","helvétique","ADJ","0.81"
"honoraire","honoraire","ADJ","0.81"
"honoraires","honoraire","ADJ","0.81"
"imbibé","imbibé","ADJ","0.81"
"imbibée","imbibé","ADJ","0.81"
"imbibées","imbibé","ADJ","0.81"
"imbibés","imbibé","ADJ","0.81"
"imparable","imparable","ADJ","0.81"
"imparables","imparable","ADJ","0.81"
"impayable","impayable","ADJ","0.81"
"impayables","impayable","ADJ","0.81"
"inadéquat","inadéquat","ADJ","0.81"
"inadéquate","inadéquat","ADJ","0.81"
"inadéquates","inadéquat","ADJ","0.81"
"inadéquats","inadéquat","ADJ","0.81"
"inclus","inclus","ADJ","0.81"
"incluse","inclus","ADJ","0.81"
"incluses","inclus","ADJ","0.81"
"incompétent","incompétent","ADJ","0.81"
"incompétente","incompétent","ADJ","0.81"
"incompétents","incompétent","ADJ","0.81"
"indu","indu","ADJ","0.81"
"indue","indu","ADJ","0.81"
"indues","indu","ADJ","0.81"
"indus","indu","ADJ","0.81"
"inentamé","inentamé","ADJ","0.81"
"inentamée","inentamé","ADJ","0.81"
"inentamées","inentamé","ADJ","0.81"
"inextinguible","inextinguible","ADJ","0.81"
"inextinguibles","inextinguible","ADJ","0.81"
"inutilisé","inutilisé","ADJ","0.81"
"inutilisée","inutilisé","ADJ","0.81"
"inutilisées","inutilisé","ADJ","0.81"
"inutilisés","inutilisé","ADJ","0.81"
"invalide","invalide","ADJ","0.81"
"invalides","invalide","ADJ","0.81"
"irrévocable","irrévocable","ADJ","0.81"
"irrévocables","irrévocable","ADJ","0.81"
"islandais","islandais","ADJ","0.81"
"islandaise","islandais","ADJ","0.81"
"israélite","israélite","ADJ","0.81"
"israélites","israélite","ADJ","0.81"
"kif-kif","kif-kif","ADJ","0.81"
"lacrymogène","lacrymogène","ADJ","0.81"
"lacrymogènes","lacrymogène","ADJ","0.81"
"libidineuse","libidineux","ADJ","0.81"
"libidineuses","libidineux","ADJ","0.81"
"libidineux","libidineux","ADJ","0.81"
"luthérien","luthérien","ADJ","0.81"
"luthérienne","luthérien","ADJ","0.81"
"luthériennes","luthérien","ADJ","0.81"
"luthériens","luthérien","ADJ","0.81"
"léthargique","léthargique","ADJ","0.81"
"léthargiques","léthargique","ADJ","0.81"
"masochiste","masochiste","ADJ","0.81"
"masochistes","masochiste","ADJ","0.81"
"maure","maure","ADJ","0.81"
"maures","maure","ADJ","0.81"
"minimal","minimal","ADJ","0.81"
"minimale","minimal","ADJ","0.81"
"minimales","minimal","ADJ","0.81"
"minimaux","minimal","ADJ","0.81"
"minouche","minouche","ADJ","0.81"
"méga","méga","ADJ","0.81"
"nuancé","nuancé","ADJ","0.81"
"nuancée","nuancé","ADJ","0.81"
"nuancées","nuancé","ADJ","0.81"
"nuancés","nuancé","ADJ","0.81"
"occupant","occupant","ADJ","0.81"
"occupante","occupant","ADJ","0.81"
"occupantes","occupant","ADJ","0.81"
"occupants","occupant","ADJ","0.81"
"oculaire","oculaire","ADJ","0.81"
"oculaires","oculaire","ADJ","0.81"
"océanique","océanique","ADJ","0.81"
"océaniques","océanique","ADJ","0.81"
"orthopédique","orthopédique","ADJ","0.81"
"orthopédiques","orthopédique","ADJ","0.81"
"oscillant","oscillant","ADJ","0.81"
"oscillante","oscillant","ADJ","0.81"
"oscillants","oscillant","ADJ","0.81"
"parasitaire","parasitaire","ADJ","0.81"
"parasitaires","parasitaire","ADJ","0.81"
"parental","parental","ADJ","0.81"
"parentale","parental","ADJ","0.81"
"parentales","parental","ADJ","0.81"
"parentaux","parental","ADJ","0.81"
"parme","parme","ADJ","0.81"
"patraque","patraque","ADJ","0.81"
"pensable","pensable","ADJ","0.81"
"perforé","perforé","ADJ","0.81"
"perforée","perforé","ADJ","0.81"
"perforées","perforé","ADJ","0.81"
"perforés","perforé","ADJ","0.81"
"pivotant","pivotant","ADJ","0.81"
"pivotante","pivotant","ADJ","0.81"
"pivotantes","pivotant","ADJ","0.81"
"pivotants","pivotant","ADJ","0.81"
"poché","poché","ADJ","0.81"
"pochée","poché","ADJ","0.81"
"pochées","poché","ADJ","0.81"
"pochés","poché","ADJ","0.81"
"portuaire","portuaire","ADJ","0.81"
"portuaires","portuaire","ADJ","0.81"
"productif","productif","ADJ","0.81"
"productifs","productif","ADJ","0.81"
"productive","productif","ADJ","0.81"
"productives","productif","ADJ","0.81"
"proverbial","proverbial","ADJ","0.81"
"proverbiale","proverbial","ADJ","0.81"
"prude","prude","ADJ","0.81"
"prudes","prude","ADJ","0.81"
"prune","prune","ADJ","0.81"
"préconçu","préconçu","ADJ","0.81"
"préconçue","préconçu","ADJ","0.81"
"préconçues","préconçu","ADJ","0.81"
"prédestiné","prédestiné","ADJ","0.81"
"prédestinée","prédestiné","ADJ","0.81"
"prédestinées","prédestiné","ADJ","0.81"
"prédestinés","prédestiné","ADJ","0.81"
"pâlichon","pâlichon","ADJ","0.81"
"pâlichonne","pâlichon","ADJ","0.81"
"pâlichons","pâlichon","ADJ","0.81"
"pété","pété","ADJ","0.81"
"pétée","pété","ADJ","0.81"
"pétées","pété","ADJ","0.81"
"pétés","pété","ADJ","0.81"
"rallié","rallié","ADJ","0.81"
"ralliés","rallié","ADJ","0.81"
"redevable","redevable","ADJ","0.81"
"redevables","redevable","ADJ","0.81"
"refait","refait","ADJ","0.81"
"refaite","refait","ADJ","0.81"
"refaites","refait","ADJ","0.81"
"refaits","refait","ADJ","0.81"
"richard","richard","ADJ","0.81"
"richards","richard","ADJ","0.81"
"rogatoire","rogatoire","ADJ","0.81"
"rogatoires","rogatoire","ADJ","0.81"
"ronronnant","ronronnant","ADJ","0.81"
"ronronnante","ronronnant","ADJ","0.81"
"ronronnantes","ronronnant","ADJ","0.81"
"ronronnants","ronronnant","ADJ","0.81"
"rotatif","rotatif","ADJ","0.81"
"rotatifs","rotatif","ADJ","0.81"
"rotative","rotatif","ADJ","0.81"
"rotatives","rotatif","ADJ","0.81"
"résiné","résiné","ADJ","0.81"
"rétro","rétro","ADJ","0.81"
"sacerdotal","sacerdotal","ADJ","0.81"
"sacerdotale","sacerdotal","ADJ","0.81"
"sacerdotales","sacerdotal","ADJ","0.81"
"sacerdotaux","sacerdotal","ADJ","0.81"
"salissant","salissant","ADJ","0.81"
"salissante","salissant","ADJ","0.81"
"salissantes","salissant","ADJ","0.81"
"salissants","salissant","ADJ","0.81"
"saxon","saxon","ADJ","0.81"
"saxonne","saxon","ADJ","0.81"
"saxonnes","saxon","ADJ","0.81"
"saxons","saxon","ADJ","0.81"
"signifiant","signifiant","ADJ","0.81"
"signifiante","signifiant","ADJ","0.81"
"signifiantes","signifiant","ADJ","0.81"
"signifiants","signifiant","ADJ","0.81"
"sinistré","sinistré","ADJ","0.81"
"sinistrée","sinistré","ADJ","0.81"
"sinistrées","sinistré","ADJ","0.81"
"sinistrés","sinistré","ADJ","0.81"
"sociable","sociable","ADJ","0.81"
"sociables","sociable","ADJ","0.81"
"soixante-huit","soixante-huit","ADJ:num","0.81"
"soixante-sept","soixante-sept","ADJ:num","0.81"
"soixante-six","soixante-six","ADJ:num","0.81"
"spasmodique","spasmodique","ADJ","0.81"
"spasmodiques","spasmodique","ADJ","0.81"
"spectral","spectral","ADJ","0.81"
"spectrale","spectral","ADJ","0.81"
"spectrales","spectral","ADJ","0.81"
"spectraux","spectral","ADJ","0.81"
"trimestriel","trimestriel","ADJ","0.81"
"trimestrielle","trimestriel","ADJ","0.81"
"trimestrielles","trimestriel","ADJ","0.81"
"trimestriels","trimestriel","ADJ","0.81"
"unième","unième","ADJ","0.81"
"utérin","utérin","ADJ","0.81"
"utérine","utérin","ADJ","0.81"
"utérines","utérin","ADJ","0.81"
"utérins","utérin","ADJ","0.81"
"vert-de-gris","vert-de-gris","ADJ","0.81"
"vicinal","vicinal","ADJ","0.81"
"vicinales","vicinal","ADJ","0.81"
"vicinaux","vicinal","ADJ","0.81"
"virtuose","virtuose","ADJ","0.81"
"virtuoses","virtuose","ADJ","0.81"
"voletant","voletant","ADJ","0.81"
"voletante","voletant","ADJ","0.81"
"voletantes","voletant","ADJ","0.81"
"votif","votif","ADJ","0.81"
"votifs","votif","ADJ","0.81"
"votive","votif","ADJ","0.81"
"votives","votif","ADJ","0.81"
"véniel","véniel","ADJ","0.81"
"vénielle","véniel","ADJ","0.81"
"vénielles","véniel","ADJ","0.81"
"véniels","véniel","ADJ","0.81"
"élogieuse","élogieux","ADJ","0.81"
"élogieuses","élogieux","ADJ","0.81"
"élogieux","élogieux","ADJ","0.81"
"émoussé","émoussé","ADJ","0.81"
"émoussée","émoussé","ADJ","0.81"
"émoussées","émoussé","ADJ","0.81"
"émoussés","émoussé","ADJ","0.81"
"éreinté","éreinté","ADJ","0.81"
"éreintée","éreinté","ADJ","0.81"
"éreintées","éreinté","ADJ","0.81"
"éreintés","éreinté","ADJ","0.81"
"abaissé","abaissé","ADJ","0.74"
"abaissée","abaissé","ADJ","0.74"
"abaissées","abaissé","ADJ","0.74"
"abaissés","abaissé","ADJ","0.74"
"abdominal","abdominal","ADJ","0.74"
"abdominale","abdominal","ADJ","0.74"
"abdominales","abdominal","ADJ","0.74"
"abdominaux","abdominal","ADJ","0.74"
"abusé","abusé","ADJ","0.74"
"abusée","abusé","ADJ","0.74"
"abusées","abusé","ADJ","0.74"
"abusés","abusé","ADJ","0.74"
"abyssal","abyssal","ADJ","0.74"
"abyssale","abyssal","ADJ","0.74"
"abyssales","abyssal","ADJ","0.74"
"ajouté","ajouté","ADJ","0.74"
"ajoutée","ajouté","ADJ","0.74"
"ajoutées","ajouté","ADJ","0.74"
"ajoutés","ajouté","ADJ","0.74"
"albinos","albinos","ADJ","0.74"
"algérois","algérois","ADJ","0.74"
"algéroise","algérois","ADJ","0.74"
"allergique","allergique","ADJ","0.74"
"allergiques","allergique","ADJ","0.74"
"anal","anal","ADJ","0.74"
"anale","anal","ADJ","0.74"
"anales","anal","ADJ","0.74"
"anaux","anal","ADJ","0.74"
"anti-âge","anti-âge","ADJ","0.74"
"aromatique","aromatique","ADJ","0.74"
"aromatiques","aromatique","ADJ","0.74"
"asocial","asocial","ADJ","0.74"
"asociale","asocial","ADJ","0.74"
"asociales","asocial","ADJ","0.74"
"asociaux","asocial","ADJ","0.74"
"assimilé","assimilé","ADJ","0.74"
"assimilée","assimilé","ADJ","0.74"
"assimilées","assimilé","ADJ","0.74"
"assimilés","assimilé","ADJ","0.74"
"attentionné","attentionné","ADJ","0.74"
"attentionnée","attentionné","ADJ","0.74"
"attentionnées","attentionné","ADJ","0.74"
"attentionnés","attentionné","ADJ","0.74"
"aztèque","aztèque","ADJ","0.74"
"aztèques","aztèque","ADJ","0.74"
"ballotté","ballotté","ADJ","0.74"
"ballottée","ballotté","ADJ","0.74"
"benêt","benêt","ADJ","0.74"
"benêts","benêt","ADJ","0.74"
"bienvenu","bienvenu","ADJ","0.74"
"bienvenus","bienvenu","ADJ","0.74"
"blagueur","blagueur","ADJ","0.74"
"blagueurs","blagueur","ADJ","0.74"
"blagueuses","blagueur","ADJ","0.74"
"botanique","botanique","ADJ","0.74"
"botaniques","botanique","ADJ","0.74"
"boursier","boursier","ADJ","0.74"
"boursiers","boursier","ADJ","0.74"
"boursière","boursier","ADJ","0.74"
"boursières","boursier","ADJ","0.74"
"broché","broché","ADJ","0.74"
"brochée","broché","ADJ","0.74"
"brochées","broché","ADJ","0.74"
"brochés","broché","ADJ","0.74"
"cacochyme","cacochyme","ADJ","0.74"
"cacochymes","cacochyme","ADJ","0.74"
"cahoteuse","cahoteux","ADJ","0.74"
"cahoteuses","cahoteux","ADJ","0.74"
"cahoteux","cahoteux","ADJ","0.74"
"cancéreuse","cancéreux","ADJ","0.74"
"cancéreuses","cancéreux","ADJ","0.74"
"cancéreux","cancéreux","ADJ","0.74"
"carminé","carminé","ADJ","0.74"
"carminée","carminé","ADJ","0.74"
"carminées","carminé","ADJ","0.74"
"carminés","carminé","ADJ","0.74"
"certifié","certifié","ADJ","0.74"
"certifiée","certifié","ADJ","0.74"
"certifiées","certifié","ADJ","0.74"
"certifiés","certifié","ADJ","0.74"
"chaloupé","chaloupé","ADJ","0.74"
"chaloupée","chaloupé","ADJ","0.74"
"clean","clean","ADJ","0.74"
"codé","codé","ADJ","0.74"
"codée","codé","ADJ","0.74"
"codées","codé","ADJ","0.74"
"codés","codé","ADJ","0.74"
"conditionnelle","conditionnel","ADJ","0.74"
"conditionnelles","conditionnel","ADJ","0.74"
"conditionnels","conditionnel","ADJ","0.74"
"convulsé","convulsé","ADJ","0.74"
"convulsée","convulsé","ADJ","0.74"
"convulsées","convulsé","ADJ","0.74"
"convulsés","convulsé","ADJ","0.74"
"craignos","craignos","ADJ","0.74"
"crevant","crevant","ADJ","0.74"
"crevante","crevant","ADJ","0.74"
"crevants","crevant","ADJ","0.74"
"cubiste","cubiste","ADJ","0.74"
"cubistes","cubiste","ADJ","0.74"
"céruléen","céruléen","ADJ","0.74"
"céruléens","céruléen","ADJ","0.74"
"diluvien","diluvien","ADJ","0.74"
"diluvienne","diluvien","ADJ","0.74"
"diluviennes","diluvien","ADJ","0.74"
"dormeur","dormeur","ADJ","0.74"
"dormeurs","dormeur","ADJ","0.74"
"dormeuse","dormeur","ADJ","0.74"
"druidique","druidique","ADJ","0.74"
"druidiques","druidique","ADJ","0.74"
"déficient","déficient","ADJ","0.74"
"déficiente","déficient","ADJ","0.74"
"déficientes","déficient","ADJ","0.74"
"déficients","déficient","ADJ","0.74"
"déhanché","déhanché","ADJ","0.74"
"déhanchée","déhanché","ADJ","0.74"
"déhanchées","déhanché","ADJ","0.74"
"déhanchés","déhanché","ADJ","0.74"
"dépressif","dépressif","ADJ","0.74"
"dépressifs","dépressif","ADJ","0.74"
"dépressive","dépressif","ADJ","0.74"
"dépressives","dépressif","ADJ","0.74"
"déraciné","déraciné","ADJ","0.74"
"déracinée","déraciné","ADJ","0.74"
"déracinées","déraciné","ADJ","0.74"
"déracinés","déraciné","ADJ","0.74"
"détenu","détenu","ADJ","0.74"
"détenue","détenu","ADJ","0.74"
"détenues","détenu","ADJ","0.74"
"détenus","détenu","ADJ","0.74"
"embouché","embouché","ADJ","0.74"
"embouchée","embouché","ADJ","0.74"
"embouchées","embouché","ADJ","0.74"
"embouchés","embouché","ADJ","0.74"
"empanaché","empanaché","ADJ","0.74"
"empanachée","empanaché","ADJ","0.74"
"empanachées","empanaché","ADJ","0.74"
"empanachés","empanaché","ADJ","0.74"
"empierré","empierré","ADJ","0.74"
"empierrée","empierré","ADJ","0.74"
"empierrées","empierré","ADJ","0.74"
"empierrés","empierré","ADJ","0.74"
"encyclopédique","encyclopédique","ADJ","0.74"
"encyclopédiques","encyclopédique","ADJ","0.74"
"enfiévré","enfiévré","ADJ","0.74"
"enfiévrée","enfiévré","ADJ","0.74"
"enfiévrées","enfiévré","ADJ","0.74"
"enfiévrés","enfiévré","ADJ","0.74"
"envisageable","envisageable","ADJ","0.74"
"envisageables","envisageable","ADJ","0.74"
"erroné","erroné","ADJ","0.74"
"erronée","erroné","ADJ","0.74"
"erronées","erroné","ADJ","0.74"
"erronés","erroné","ADJ","0.74"
"excommunié","excommunié","ADJ","0.74"
"excommuniés","excommunié","ADJ","0.74"
"fagoté","fagoté","ADJ","0.74"
"fagotée","fagoté","ADJ","0.74"
"fagotées","fagoté","ADJ","0.74"
"fagotés","fagoté","ADJ","0.74"
"fendillé","fendillé","ADJ","0.74"
"fendillée","fendillé","ADJ","0.74"
"fendillées","fendillé","ADJ","0.74"
"flamenco","flamenco","ADJ","0.74"
"flamencos","flamenco","ADJ","0.74"
"folâtre","folâtre","ADJ","0.74"
"folâtres","folâtre","ADJ","0.74"
"franco-anglais","franco-anglais","ADJ","0.74"
"franco-anglaise","franco-anglais","ADJ","0.74"
"franco-anglaises","franco-anglais","ADJ","0.74"
"francophone","francophone","ADJ","0.74"
"francophones","francophone","ADJ","0.74"
"friqué","friqué","ADJ","0.74"
"friquée","friqué","ADJ","0.74"
"friquées","friqué","ADJ","0.74"
"friqués","friqué","ADJ","0.74"
"frôleur","frôleur","ADJ","0.74"
"frôleurs","frôleur","ADJ","0.74"
"frôleuse","frôleur","ADJ","0.74"
"frôleuses","frôleur","ADJ","0.74"
"fusant","fusant","ADJ","0.74"
"fusante","fusant","ADJ","0.74"
"fusants","fusant","ADJ","0.74"
"galbé","galbé","ADJ","0.74"
"galbée","galbé","ADJ","0.74"
"galbées","galbé","ADJ","0.74"
"galbés","galbé","ADJ","0.74"
"geignant","geignant","ADJ","0.74"
"geignante","geignant","ADJ","0.74"
"geignantes","geignant","ADJ","0.74"
"glandulaire","glandulaire","ADJ","0.74"
"glandulaires","glandulaire","ADJ","0.74"
"gueulard","gueulard","ADJ","0.74"
"gueularde","gueulard","ADJ","0.74"
"gueulards","gueulard","ADJ","0.74"
"herculéen","herculéen","ADJ","0.74"
"herculéenne","herculéen","ADJ","0.74"
"herculéennes","herculéen","ADJ","0.74"
"herculéens","herculéen","ADJ","0.74"
"hypnotique","hypnotique","ADJ","0.74"
"hypnotiques","hypnotique","ADJ","0.74"
"hétéro","hétéro","ADJ","0.74"
"hétéros","hétéro","ADJ","0.74"
"imbriqué","imbriqué","ADJ","0.74"
"imbriquées","imbriqué","ADJ","0.74"
"imbriqués","imbriqué","ADJ","0.74"
"impuni","impuni","ADJ","0.74"
"impunie","impuni","ADJ","0.74"
"impunis","impuni","ADJ","0.74"
"imputable","imputable","ADJ","0.74"
"imputables","imputable","ADJ","0.74"
"indifférencié","indifférencié","ADJ","0.74"
"indifférenciée","indifférencié","ADJ","0.74"
"indifférenciés","indifférencié","ADJ","0.74"
"indocile","indocile","ADJ","0.74"
"indélicat","indélicat","ADJ","0.74"
"indélicate","indélicat","ADJ","0.74"
"indélicats","indélicat","ADJ","0.74"
"informel","informel","ADJ","0.74"
"informelle","informel","ADJ","0.74"
"informelles","informel","ADJ","0.74"
"informels","informel","ADJ","0.74"
"initié","initié","ADJ","0.74"
"initiée","initié","ADJ","0.74"
"initiés","initié","ADJ","0.74"
"itinérant","itinérant","ADJ","0.74"
"itinérante","itinérant","ADJ","0.74"
"itinérantes","itinérant","ADJ","0.74"
"itinérants","itinérant","ADJ","0.74"
"ivoirin","ivoirin","ADJ","0.74"
"ivoirins","ivoirin","ADJ","0.74"
"laitier","laitier","ADJ","0.74"
"laitiers","laitier","ADJ","0.74"
"laitière","laitier","ADJ","0.74"
"laitières","laitier","ADJ","0.74"
"landais","landais","ADJ","0.74"
"landaise","landais","ADJ","0.74"
"landaises","landais","ADJ","0.74"
"licite","licite","ADJ","0.74"
"licites","licite","ADJ","0.74"
"livresque","livresque","ADJ","0.74"
"livresques","livresque","ADJ","0.74"
"localisé","localisé","ADJ","0.74"
"localisée","localisé","ADJ","0.74"
"localisées","localisé","ADJ","0.74"
"localisés","localisé","ADJ","0.74"
"loisible","loisible","ADJ","0.74"
"lombard","lombard","ADJ","0.74"
"lombarde","lombard","ADJ","0.74"
"lombardes","lombard","ADJ","0.74"
"lombards","lombard","ADJ","0.74"
"luxembourgeois","luxembourgeois","ADJ","0.74"
"luxembourgeoise","luxembourgeois","ADJ","0.74"
"maniéré","maniéré","ADJ","0.74"
"maniérée","maniéré","ADJ","0.74"
"maniérées","maniéré","ADJ","0.74"
"maniérés","maniéré","ADJ","0.74"
"maous","maous","ADJ","0.74"
"maçonnique","maçonnique","ADJ","0.74"
"maçonniques","maçonnique","ADJ","0.74"
"mien","mien","ADJ:pos","0.74"
"minéralogique","minéralogique","ADJ","0.74"
"minéralogiques","minéralogique","ADJ","0.74"
"mobilisable","mobilisable","ADJ","0.74"
"mobilisables","mobilisable","ADJ","0.74"
"montmartrois","montmartrois","ADJ","0.74"
"montmartroise","montmartrois","ADJ","0.74"
"montmartroises","montmartrois","ADJ","0.74"
"multiforme","multiforme","ADJ","0.74"
"multiformes","multiforme","ADJ","0.74"
"nase","nase","ADJ","0.74"
"nases","nase","ADJ","0.74"
"nietzschéen","nietzschéen","ADJ","0.74"
"nietzschéenne","nietzschéen","ADJ","0.74"
"nietzschéennes","nietzschéen","ADJ","0.74"
"nihiliste","nihiliste","ADJ","0.74"
"nihilistes","nihiliste","ADJ","0.74"
"névrosé","névrosé","ADJ","0.74"
"névrosée","névrosé","ADJ","0.74"
"névrosées","névrosé","ADJ","0.74"
"névrosés","névrosé","ADJ","0.74"
"odoriférant","odoriférant","ADJ","0.74"
"odoriférante","odoriférant","ADJ","0.74"
"odoriférantes","odoriférant","ADJ","0.74"
"odoriférants","odoriférant","ADJ","0.74"
"opalin","opalin","ADJ","0.74"
"opaline","opalin","ADJ","0.74"
"opalines","opalin","ADJ","0.74"
"opalins","opalin","ADJ","0.74"
"pachydermique","pachydermique","ADJ","0.74"
"pachydermiques","pachydermique","ADJ","0.74"
"palestinien","palestinien","ADJ","0.74"
"palestinienne","palestinien","ADJ","0.74"
"palestiniens","palestinien","ADJ","0.74"
"penchant","penchant","ADJ","0.74"
"penchante","penchant","ADJ","0.74"
"penchants","penchant","ADJ","0.74"
"perse","perse","ADJ","0.74"
"perses","perse","ADJ","0.74"
"perturbé","perturbé","ADJ","0.74"
"perturbée","perturbé","ADJ","0.74"
"perturbées","perturbé","ADJ","0.74"
"perturbés","perturbé","ADJ","0.74"
"phrygien","phrygien","ADJ","0.74"
"phrygiens","phrygien","ADJ","0.74"
"piaffant","piaffant","ADJ","0.74"
"piaffante","piaffant","ADJ","0.74"
"piaffantes","piaffant","ADJ","0.74"
"piaffants","piaffant","ADJ","0.74"
"pingre","pingre","ADJ","0.74"
"pingres","pingre","ADJ","0.74"
"pleurnichard","pleurnichard","ADJ","0.74"
"pleurnicharde","pleurnichard","ADJ","0.74"
"pleurnichardes","pleurnichard","ADJ","0.74"
"pleurnichards","pleurnichard","ADJ","0.74"
"plumeuse","plumeux","ADJ","0.74"
"plumeuses","plumeux","ADJ","0.74"
"plumeux","plumeux","ADJ","0.74"
"pommadé","pommadé","ADJ","0.74"
"pommadées","pommadé","ADJ","0.74"
"pommadés","pommadé","ADJ","0.74"
"pompier","pompier","ADJ","0.74"
"pompiers","pompier","ADJ","0.74"
"popote","popote","ADJ","0.74"
"porcin","porcin","ADJ","0.74"
"porcine","porcin","ADJ","0.74"
"porcins","porcin","ADJ","0.74"
"proportionné","proportionné","ADJ","0.74"
"proportionnée","proportionné","ADJ","0.74"
"proportionnées","proportionné","ADJ","0.74"
"proportionnés","proportionné","ADJ","0.74"
"purulent","purulent","ADJ","0.74"
"purulente","purulent","ADJ","0.74"
"purulentes","purulent","ADJ","0.74"
"purulents","purulent","ADJ","0.74"
"putatif","putatif","ADJ","0.74"
"putatifs","putatif","ADJ","0.74"
"putative","putatif","ADJ","0.74"
"pâlissant","pâlissant","ADJ","0.74"
"pâlissante","pâlissant","ADJ","0.74"
"pâlissantes","pâlissant","ADJ","0.74"
"quarante-sept","quarante-sept","ADJ:num","0.74"
"quatre-vingt-quatre","quatre-vingt-quatre","ADJ:num","0.74"
"quiet","quiet","ADJ","0.74"
"quiets","quiet","ADJ","0.74"
"quiète","quiet","ADJ","0.74"
"quiètes","quiet","ADJ","0.74"
"regardable","regardable","ADJ","0.74"
"regardables","regardable","ADJ","0.74"
"relu","relu","ADJ","0.74"
"relue","relu","ADJ","0.74"
"relus","relu","ADJ","0.74"
"relégué","relégué","ADJ","0.74"
"reléguée","relégué","ADJ","0.74"
"reléguées","relégué","ADJ","0.74"
"relégués","relégué","ADJ","0.74"
"renflé","renflé","ADJ","0.74"
"renflée","renflé","ADJ","0.74"
"renflées","renflé","ADJ","0.74"
"repentant","repentant","ADJ","0.74"
"repentante","repentant","ADJ","0.74"
"repentantes","repentant","ADJ","0.74"
"repentants","repentant","ADJ","0.74"
"revigorant","revigorant","ADJ","0.74"
"revigorante","revigorant","ADJ","0.74"
"revigorantes","revigorant","ADJ","0.74"
"revêtu","revêtu","ADJ","0.74"
"revêtue","revêtu","ADJ","0.74"
"revêtues","revêtu","ADJ","0.74"
"revêtus","revêtu","ADJ","0.74"
"roublard","roublard","ADJ","0.74"
"roublarde","roublard","ADJ","0.74"
"roublardes","roublard","ADJ","0.74"
"révérend","révérend","ADJ","0.74"
"révérende","révérend","ADJ","0.74"
"révérends","révérend","ADJ","0.74"
"sacrificiel","sacrificiel","ADJ","0.74"
"sacrificielle","sacrificiel","ADJ","0.74"
"sacrificiels","sacrificiel","ADJ","0.74"
"safran","safran","ADJ","0.74"
"sarrasin","sarrasin","ADJ","0.74"
"sarrasine","sarrasin","ADJ","0.74"
"sarrasines","sarrasin","ADJ","0.74"
"sarrasins","sarrasin","ADJ","0.74"
"septentrional","septentrional","ADJ","0.74"
"septentrionale","septentrional","ADJ","0.74"
"septentrionales","septentrional","ADJ","0.74"
"signalé","signalé","ADJ","0.74"
"signalée","signalé","ADJ","0.74"
"signalées","signalé","ADJ","0.74"
"signalés","signalé","ADJ","0.74"
"soixante-dix-sept","soixante-dix-sept","ADJ:num","0.74"
"strié","strié","ADJ","0.74"
"striée","strié","ADJ","0.74"
"striées","strié","ADJ","0.74"
"striés","strié","ADJ","0.74"
"supplicié","supplicié","ADJ","0.74"
"suppliciée","supplicié","ADJ","0.74"
"suppliciés","supplicié","ADJ","0.74"
"syndicaliste","syndicaliste","ADJ","0.74"
"syndicalistes","syndicaliste","ADJ","0.74"
"séditieuse","séditieux","ADJ","0.74"
"séditieuses","séditieux","ADJ","0.74"
"séditieux","séditieux","ADJ","0.74"
"technicien","technicien","ADJ","0.74"
"technicienne","technicien","ADJ","0.74"
"techniciens","technicien","ADJ","0.74"
"teuton","teuton","ADJ","0.74"
"teutonne","teuton","ADJ","0.74"
"teutonnes","teuton","ADJ","0.74"
"teutons","teuton","ADJ","0.74"
"tissé","tissé","ADJ","0.74"
"tissée","tissé","ADJ","0.74"
"tissées","tissé","ADJ","0.74"
"tissés","tissé","ADJ","0.74"
"toxique","toxique","ADJ","0.74"
"toxiques","toxique","ADJ","0.74"
"tripartite","tripartite","ADJ","0.74"
"tripartites","tripartite","ADJ","0.74"
"vallonné","vallonné","ADJ","0.74"
"vallonnée","vallonné","ADJ","0.74"
"vallonnées","vallonné","ADJ","0.74"
"vallonnés","vallonné","ADJ","0.74"
"vantard","vantard","ADJ","0.74"
"vantarde","vantard","ADJ","0.74"
"vantardes","vantard","ADJ","0.74"
"vantards","vantard","ADJ","0.74"
