Word,lemme,cgram,freq
menus,menu,NOM,1.28
mouchards,mouchard,NOM,1.28
muraille,muraille,NOM,1.28
odorat,odorat,NOM,1.28
opposants,opposant,NOM,1.28
poteaux,poteau,NOM,1.28
préférés,préféré,NOM,1.28
prévision,prévision,NOM,1.28
psys,psy,NOM,1.28
rythmes,rythme,NOM,1.28
régisseur,régisseur,NOM,1.28
souplesse,souplesse,NOM,1.28
stages,stage,NOM,1.28
strangulation,strangulation,NOM,1.28
sédition,sédition,NOM,1.28
tuile,tuile,NOM,1.28
vibration,vibration,NOM,1.28
vouloir,vouloir,NOM,1.28
zlotys,zloty,NOM,1.28
étonnement,étonnement,NOM,1.28
accomplissement,accomplissement,NOM,1.27
adversité,adversité,NOM,1.27
affirmation,affirmation,NOM,1.27
allemande,allemand,NOM,1.27
annexe,annexe,NOM,1.27
beau-fils,beau-fils,NOM,1.27
bergère,berger,NOM,1.27
bi,bi,NOM,1.27
brevets,brevet,NOM,1.27
bringue,bringue,NOM,1.27
bugs,bug,NOM,1.27
candeur,candeur,NOM,1.27
canots,canot,NOM,1.27
chahut,chahut,NOM,1.27
clébard,clébard,NOM,1.27
cocorico,cocorico,NOM,1.27
collaborateur,collaborateur,NOM,1.27
cubains,cubain,NOM,1.27
doubles,double,NOM,1.27
décennie,décennie,NOM,1.27
déchet,déchet,NOM,1.27
dérision,dérision,NOM,1.27
entêtement,entêtement,NOM,1.27
eunuque,eunuque,NOM,1.27
faisceau,faisceau,NOM,1.27
fléchettes,fléchette,NOM,1.27
fortunes,fortune,NOM,1.27
fosses,fosse,NOM,1.27
fusillades,fusillade,NOM,1.27
gras,gras,NOM,1.27
impudence,impudence,NOM,1.27
jumeau,jumeau,NOM,1.27
latinos,latino,NOM,1.27
mardis,mardi,NOM,1.27
marseillais,marseillais,NOM,1.27
milk-shake,milk-shake,NOM,1.27
missionnaire,missionnaire,NOM,1.27
nigaud,nigaud,NOM,1.27
normalité,normalité,NOM,1.27
nylon,nylon,NOM,1.27
pairs,pair,NOM,1.27
passoire,passoire,NOM,1.27
perron,perron,NOM,1.27
pionnier,pionnier,NOM,1.27
plénitude,plénitude,NOM,1.27
pousses,pousse,NOM,1.27
pépites,pépite,NOM,1.27
quéquette,quéquette,NOM,1.27
ratés,raté,NOM,1.27
rave,rave,NOM,1.27
ressorts,ressort,NOM,1.27
rougeole,rougeole,NOM,1.27
récompenses,récompense,NOM,1.27
résolutions,résolution,NOM,1.27
saule,saule,NOM,1.27
semelles,semelle,NOM,1.27
sillage,sillage,NOM,1.27
sots,sot,NOM,1.27
sphinx,sphinx,NOM,1.27
sucette,sucette,NOM,1.27
titulaire,titulaire,NOM,1.27
totem,totem,NOM,1.27
traîtrise,traîtrise,NOM,1.27
tumeurs,tumeur,NOM,1.27
visibilité,visibilité,NOM,1.27
anthrax,anthrax,NOM,1.26
assurance-vie,assurance-vie,NOM,1.26
bestiau,bestiau,NOM,1.26
braquages,braquage,NOM,1.26
bulldozer,bulldozer,NOM,1.26
cabanon,cabanon,NOM,1.26
cavité,cavité,NOM,1.26
cinémas,cinéma,NOM,1.26
enzyme,enzyme,NOM,1.26
essayage,essayage,NOM,1.26
exactitude,exactitude,NOM,1.26
fauve,fauve,NOM,1.26
fourgonnette,fourgonnette,NOM,1.26
guidon,guidon,NOM,1.26
logeuse,logeur,NOM,1.26
lord,lord,NOM,1.26
mitraillettes,mitraillette,NOM,1.26
nautilus,nautilus,NOM,1.26
obstination,obstination,NOM,1.26
posture,posture,NOM,1.26
styles,style,NOM,1.26
sésame,sésame,NOM,1.26
températures,température,NOM,1.26
tonalité,tonalité,NOM,1.26
vapes,vape,NOM,1.26
venues,venue,NOM,1.26
agréable,agréable,NOM,1.25
avant-goût,avant-goût,NOM,1.25
battue,battue,NOM,1.25
bonds,bond,NOM,1.25
brochures,brochure,NOM,1.25
carriole,carriole,NOM,1.25
catapultes,catapulte,NOM,1.25
circoncision,circoncision,NOM,1.25
cobayes,cobaye,NOM,1.25
communautés,communauté,NOM,1.25
comportements,comportement,NOM,1.25
comptant,comptant,NOM,1.25
concret,concret,NOM,1.25
contribuable,contribuable,NOM,1.25
couffin,couffin,NOM,1.25
courtisans,courtisan,NOM,1.25
cuisiniers,cuisinier,NOM,1.25
emmerde,emmerde,NOM,1.25
favela,favela,NOM,1.25
fissure,fissure,NOM,1.25
garagiste,garagiste,NOM,1.25
gourmette,gourmette,NOM,1.25
gredin,gredin,NOM,1.25
guimauve,guimauve,NOM,1.25
hystérique,hystérique,NOM,1.25
icône,icône,NOM,1.25
iles,ile,NOM,1.25
infidèles,infidèle,NOM,1.25
jauge,jauge,NOM,1.25
kif,kif,NOM,1.25
marqueur,marqueur,NOM,1.25
myrte,myrte,NOM,1.25
navet,navet,NOM,1.25
oedème,oedème,NOM,1.25
palme,palme,NOM,1.25
papas,papas,NOM,1.25
patinage,patinage,NOM,1.25
pouilleux,pouilleux,NOM,1.25
quinte,quinte,NOM,1.25
sacristain,sacristain,NOM,1.25
surplus,surplus,NOM,1.25
tacot,tacot,NOM,1.25
tirade,tirade,NOM,1.25
tricot,tricot,NOM,1.25
variétés,variété,NOM,1.25
visas,visa,NOM,1.25
abomination,abomination,NOM,1.24
acceptation,acceptation,NOM,1.24
astres,astre,NOM,1.24
baies,baie,NOM,1.24
body,body,NOM,1.24
certitudes,certitude,NOM,1.24
chocs,choc,NOM,1.24
cisailles,cisaille,NOM,1.24
cubes,cube,NOM,1.24
dine,dine,NOM,1.24
démarreur,démarreur,NOM,1.24
horizons,horizon,NOM,1.24
incitation,incitation,NOM,1.24
nettoyeur,nettoyeur,NOM,1.24
obligé,obligé,NOM,1.24
passagère,passager,NOM,1.24
périscope,périscope,NOM,1.24
sarcasmes,sarcasme,NOM,1.24
socialistes,socialiste,NOM,1.24
universal,universal,NOM,1.24
videur,videur,NOM,1.24
affres,affre,NOM,1.23
asticots,asticot,NOM,1.23
autres,autre,NOM,1.23
aviateur,aviateur,NOM,1.23
ballerine,ballerine,NOM,1.23
blancheur,blancheur,NOM,1.23
blanchisserie,blanchisserie,NOM,1.23
cadette,cadet,NOM,1.23
catalyseur,catalyseur,NOM,1.23
chaumière,chaumière,NOM,1.23
coche,coche,NOM,1.23
collagène,collagène,NOM,1.23
comédies,comédie,NOM,1.23
contraste,contraste,NOM,1.23
denrée,denrée,NOM,1.23
dindon,dindon,NOM,1.23
donation,donation,NOM,1.23
empêchement,empêchement,NOM,1.23
frénésie,frénésie,NOM,1.23
galaxies,galaxie,NOM,1.23
giton,giton,NOM,1.23
goujat,goujat,NOM,1.23
inconscience,inconscience,NOM,1.23
lama,lama,NOM,1.23
mutuelle,mutuel,NOM,1.23
observatoire,observatoire,NOM,1.23
orifice,orifice,NOM,1.23
participants,participant,NOM,1.23
pellicules,pellicule,NOM,1.23
performances,performance,NOM,1.23
piastres,piastre,NOM,1.23
pingouins,pingouin,NOM,1.23
pourris,pourri,NOM,1.23
rivale,rival,NOM,1.23
sanction,sanction,NOM,1.23
sauts,saut,NOM,1.23
savoir-faire,savoir-faire,NOM,1.23
scripte,scripte,NOM,1.23
sophie,sophie,NOM,1.23
soucoupes,soucoupe,NOM,1.23
stase,stase,NOM,1.23
stimulation,stimulation,NOM,1.23
suicidaires,suicidaire,NOM,1.23
tensions,tension,NOM,1.23
tiques,tique,NOM,1.23
ultimatum,ultimatum,NOM,1.23
verrouillage,verrouillage,NOM,1.23
accordé,accordé,NOM,1.22
boy-scouts,boy-scout,NOM,1.22
camaraderie,camaraderie,NOM,1.22
carapace,carapace,NOM,1.22
carrosserie,carrosserie,NOM,1.22
cascades,cascade,NOM,1.22
cavalière,cavalier,NOM,1.22
clans,clan,NOM,1.22
cochonnerie,cochonnerie,NOM,1.22
collage,collage,NOM,1.22
conformisme,conformisme,NOM,1.22
confrères,confrère,NOM,1.22
contours,contour,NOM,1.22
convenance,convenance,NOM,1.22
coupé,coupé,NOM,1.22
crucifix,crucifix,NOM,1.22
dégénérescence,dégénérescence,NOM,1.22
dépotoir,dépotoir,NOM,1.22
engagé,engagé,NOM,1.22
exigence,exigence,NOM,1.22
fanatique,fanatique,NOM,1.22
fanfan,fanfan,NOM,1.22
grues,grue,NOM,1.22
grévistes,gréviste,NOM,1.22
industriels,industriel,NOM,1.22
lentille,lentille,NOM,1.22
loutres,loutre,NOM,1.22
lézards,lézard,NOM,1.22
malice,malice,NOM,1.22
multinationales,multinationale,NOM,1.22
métabolisme,métabolisme,NOM,1.22
métamorphose,métamorphose,NOM,1.22
orbites,orbite,NOM,1.22
pompon,pompon,NOM,1.22
pot-de-vin,pot-de-vin,NOM,1.22
pénombre,pénombre,NOM,1.22
respectabilité,respectabilité,NOM,1.22
rouble,rouble,NOM,1.22
si,si,NOM,1.22
skinheads,skinhead,NOM,1.22
urticaire,urticaire,NOM,1.22
actionnaire,actionnaire,NOM,1.21
anomalies,anomalie,NOM,1.21
baste,baste,NOM,1.21
bazooka,bazooka,NOM,1.21
canaris,canari,NOM,1.21
chagrins,chagrin,NOM,1.21
chimères,chimère,NOM,1.21
colon,colon,NOM,1.21
combustible,combustible,NOM,1.21
compression,compression,NOM,1.21
contagion,contagion,NOM,1.21
coutures,couture,NOM,1.21
débutante,débutant,NOM,1.21
flaques,flaque,NOM,1.21
foies,foie,NOM,1.21
fourche,fourche,NOM,1.21
franc,franc,NOM,1.21
grives,grive,NOM,1.21
infortune,infortune,NOM,1.21
lavement,lavement,NOM,1.21
manies,manie,NOM,1.21
marmot,marmot,NOM,1.21
mental,mental,NOM,1.21
minerai,minerai,NOM,1.21
minettes,minet,NOM,1.21
minuterie,minuterie,NOM,1.21
néon,néon,NOM,1.21
patinoire,patinoire,NOM,1.21
pichet,pichet,NOM,1.21
pillage,pillage,NOM,1.21
porte-avions,porte-avions,NOM,1.21
prodiges,prodige,NOM,1.21
prétentieux,prétentieux,NOM,1.21
périphérie,périphérie,NOM,1.21
raccourcis,raccourci,NOM,1.21
scout,scout,NOM,1.21
shoot,shoot,NOM,1.21
steppes,steppe,NOM,1.21
surcroît,surcroît,NOM,1.21
suspicion,suspicion,NOM,1.21
séquelles,séquelle,NOM,1.21
thermostat,thermostat,NOM,1.21
tombola,tombola,NOM,1.21
tourmente,tourmente,NOM,1.21
transactions,transaction,NOM,1.21
téton,téton,NOM,1.21
époques,époque,NOM,1.21
angine,angine,NOM,1.2
attrapeur,attrapeur,NOM,1.2
aérobic,aérobic,NOM,1.2
benêt,benêt,NOM,1.2
bicarbonate,bicarbonate,NOM,1.2
bûcherons,bûcheron,NOM,1.2
calice,calice,NOM,1.2
caramels,caramel,NOM,1.2
casses,casse,NOM,1.2
chancellerie,chancellerie,NOM,1.2
chiotte,chiotte,NOM,1.2
chromosomes,chromosome,NOM,1.2
damné,damné,NOM,1.2
déploiement,déploiement,NOM,1.2
désagrément,désagrément,NOM,1.2
férocité,férocité,NOM,1.2
gosier,gosier,NOM,1.2
hybride,hybride,NOM,1.2
insuffisance,insuffisance,NOM,1.2
lavette,lavette,NOM,1.2
macumba,macumba,NOM,1.2
millimètres,millimètre,NOM,1.2
mégot,mégot,NOM,1.2
paiements,paiement,NOM,1.2
parleur,parleur,NOM,1.2
percée,percée,NOM,1.2
perturbation,perturbation,NOM,1.2
phobies,phobie,NOM,1.2
pollen,pollen,NOM,1.2
possessions,possession,NOM,1.2
prétendants,prétendant,NOM,1.2
spirale,spirale,NOM,1.2
squat,squat,NOM,1.2
symétrie,symétrie,NOM,1.2
traités,traité,NOM,1.2
télencéphale,télencéphale,NOM,1.2
usurier,usurier,NOM,1.2
vaillance,vaillance,NOM,1.2
vendetta,vendetta,NOM,1.2
voisines,voisin,NOM,1.2
whiskey,whiskey,NOM,1.2
accoutrement,accoutrement,NOM,1.19
aliénation,aliénation,NOM,1.19
amorce,amorce,NOM,1.19
anormal,anormal,NOM,1.19
antipodes,antipode,NOM,1.19
archéologue,archéologue,NOM,1.19
asphyxie,asphyxie,NOM,1.19
béret,béret,NOM,1.19
chasses,chasse,NOM,1.19
donné,donné,NOM,1.19
dynamique,dynamique,NOM,1.19
déceptions,déception,NOM,1.19
déserteurs,déserteur,NOM,1.19
festivités,festivité,NOM,1.19
figurine,figurine,NOM,1.19
galettes,galette,NOM,1.19
guidage,guidage,NOM,1.19
impacts,impact,NOM,1.19
killer,killer,NOM,1.19
lifting,lifting,NOM,1.19
luge,luge,NOM,1.19
luttes,lutte,NOM,1.19
nids,nid,NOM,1.19
opératrice,opérateur,NOM,1.19
pool,pool,NOM,1.19
pulsion,pulsion,NOM,1.19
punitions,punition,NOM,1.19
rechute,rechute,NOM,1.19
reliques,relique,NOM,1.19
réalisme,réalisme,NOM,1.19
usages,usage,NOM,1.19
vespa,vespa,NOM,1.19
agissements,agissement,NOM,1.18
anthropologue,anthropologue,NOM,1.18
attrait,attrait,NOM,1.18
avarice,avarice,NOM,1.18
brochettes,brochette,NOM,1.18
cernes,cerne,NOM,1.18
coupons,coupon,NOM,1.18
cric,cric,NOM,1.18
crissement,crissement,NOM,1.18
côtelette,côtelette,NOM,1.18
demi-portion,demi-portion,NOM,1.18
distractions,distraction,NOM,1.18
encouragements,encouragement,NOM,1.18
fragilité,fragilité,NOM,1.18
fret,fret,NOM,1.18
grondement,grondement,NOM,1.18
génocide,génocide,NOM,1.18
homards,homard,NOM,1.18
laitier,laitier,NOM,1.18
malfaiteur,malfaiteur,NOM,1.18
marc,marc,NOM,1.18
militant,militant,NOM,1.18
narcissisme,narcissisme,NOM,1.18
pareilles,pareil,NOM,1.18
perdition,perdition,NOM,1.18
poisons,poison,NOM,1.18
propulseurs,propulseur,NOM,1.18
publicités,publicité,NOM,1.18
racistes,raciste,NOM,1.18
ride,ride,NOM,1.18
réflexions,réflexion,NOM,1.18
réseaux,réseau,NOM,1.18
sono,sono,NOM,1.18
sorbier,sorbier,NOM,1.18
teigne,teigne,NOM,1.18
télex,télex,NOM,1.18
vermouth,vermouth,NOM,1.18
échine,échine,NOM,1.18
écuyer,écuyer,NOM,1.18
éminence,éminence,NOM,1.18
abordage,abordage,NOM,1.17
alligators,alligator,NOM,1.17
autographes,autographe,NOM,1.17
baraques,baraque,NOM,1.17
bosses,bosse,NOM,1.17
bourdon,bourdon,NOM,1.17
bureaucratie,bureaucratie,NOM,1.17
butte,butte,NOM,1.17
camionneur,camionneur,NOM,1.17
cardiologue,cardiologue,NOM,1.17
craquement,craquement,NOM,1.17
cuirassé,cuirassé,NOM,1.17
démarrage,démarrage,NOM,1.17
dépannage,dépannage,NOM,1.17
détonation,détonation,NOM,1.17
extraits,extrait,NOM,1.17
flush,flush,NOM,1.17
fougue,fougue,NOM,1.17
gencives,gencive,NOM,1.17
grand-tante,grand-tante,NOM,1.17
jarre,jarre,NOM,1.17
magiciens,magicien,NOM,1.17
margot,margot,NOM,1.17
marines,marine,NOM,1.17
meule,meule,NOM,1.17
palourdes,palourde,NOM,1.17
perfidie,perfidie,NOM,1.17
perroquets,perroquet,NOM,1.17
pressentiments,pressentiment,NOM,1.17
protégée,protégé,NOM,1.17
pétale,pétale,NOM,1.17
rente,rente,NOM,1.17
retraité,retraité,NOM,1.17
rigolos,rigolo,NOM,1.17
styliste,styliste,NOM,1.17
taupes,taupe,NOM,1.17
thym,thym,NOM,1.17
thés,thé,NOM,1.17
trampoline,trampoline,NOM,1.17
trombones,trombone,NOM,1.17
tromperie,tromperie,NOM,1.17
télépathe,télépathe,NOM,1.17
violettes,violette,NOM,1.17
vrac,vrac,NOM,1.17
ébauche,ébauche,NOM,1.17
évangile,évangile,NOM,1.17
amnésique,amnésique,NOM,1.16
aorte,aorte,NOM,1.16
bisons,bison,NOM,1.16
boniche,boniche,NOM,1.16
buffle,buffle,NOM,1.16
camomille,camomille,NOM,1.16
chacal,chacal,NOM,1.16
choucroute,choucroute,NOM,1.16
déca,déca,NOM,1.16
détritus,détritus,NOM,1.16
enjeux,enjeu,NOM,1.16
envoyés,envoyé,NOM,1.16
foret,foret,NOM,1.16
frigidaire,frigidaire,NOM,1.16
gaine,gaine,NOM,1.16
guignols,guignol,NOM,1.16
injections,injection,NOM,1.16
insolent,insolent,NOM,1.16
insubordination,insubordination,NOM,1.16
intellos,intello,NOM,1.16
jarret,jarret,NOM,1.16
législation,législation,NOM,1.16
mammouth,mammouth,NOM,1.16
monarque,monarque,NOM,1.16
night-club,night-club,NOM,1.16
observations,observation,NOM,1.16
parano,parano,NOM,1.16
parjure,parjure,NOM,1.16
pauvrette,pauvrette,NOM,1.16
radiologie,radiologie,NOM,1.16
raids,raid,NOM,1.16
ralliement,ralliement,NOM,1.16
remorque,remorque,NOM,1.16
retraites,retraite,NOM,1.16
ritals,rital,NOM,1.16
stupéfiant,stupéfiant,NOM,1.16
toxicomane,toxicomane,NOM,1.16
utopie,utopie,NOM,1.16
westerns,western,NOM,1.16
zig,zig,NOM,1.16
averse,averse,NOM,1.15
bassesse,bassesse,NOM,1.15
bronchite,bronchite,NOM,1.15
bureaucrates,bureaucrate,NOM,1.15
chiennes,chien,NOM,1.15
coccinelle,coccinelle,NOM,1.15
compartiments,compartiment,NOM,1.15
différend,différend,NOM,1.15
défenseurs,défenseur,NOM,1.15
estimations,estimation,NOM,1.15
gun,gun,NOM,1.15
henné,henné,NOM,1.15
insouciance,insouciance,NOM,1.15
iode,iode,NOM,1.15
joueuse,joueur,NOM,1.15
laquais,laquais,NOM,1.15
lenteur,lenteur,NOM,1.15
mascara,mascara,NOM,1.15
matador,matador,NOM,1.15
moisissure,moisissure,NOM,1.15
moyen-âge,moyen-âge,NOM,1.15
patrouilleur,patrouilleur,NOM,1.15
renom,renom,NOM,1.15
rizières,rizière,NOM,1.15
réclame,réclame,NOM,1.15
secousses,secousse,NOM,1.15
tempes,tempe,NOM,1.15
testostérone,testostérone,NOM,1.15
triplés,triplé,NOM,1.15
vengeur,vengeur,NOM,1.15
zèbres,zèbre,NOM,1.15
automatique,automatique,NOM,1.14
bises,bise,NOM,1.14
braqueurs,braqueur,NOM,1.14
brosses,brosse,NOM,1.14
caméraman,caméraman,NOM,1.14
cloque,cloque,NOM,1.14
constantes,constante,NOM,1.14
coule,coule,NOM,1.14
douaniers,douanier,NOM,1.14
dragées,dragée,NOM,1.14
départs,départ,NOM,1.14
encyclopédie,encyclopédie,NOM,1.14
fenouil,fenouil,NOM,1.14
forum,forum,NOM,1.14
gratte-ciel,gratte-ciel,NOM,1.14
hémoglobine,hémoglobine,NOM,1.14
insignes,insigne,NOM,1.14
insomnies,insomnie,NOM,1.14
intellect,intellect,NOM,1.14
machination,machination,NOM,1.14
marina,marina,NOM,1.14
nues,nu,NOM,1.14
occase,occase,NOM,1.14
pactole,pactole,NOM,1.14
plaidoirie,plaidoirie,NOM,1.14
poitrines,poitrine,NOM,1.14
rangement,rangement,NOM,1.14
recensement,recensement,NOM,1.14
rencards,rencard,NOM,1.14
richards,richard,NOM,1.14
roque,roque,NOM,1.14
rugby,rugby,NOM,1.14
réductions,réduction,NOM,1.14
sensualité,sensualité,NOM,1.14
toxico,toxico,NOM,1.14
traîtresse,traîtresse,NOM,1.14
trépied,trépied,NOM,1.14
épidémies,épidémie,NOM,1.14
équitation,équitation,NOM,1.14
amandes,amande,NOM,1.13
anda,anda,NOM,1.13
anecdote,anecdote,NOM,1.13
années-lumière,année-lumière,NOM,1.13
assassinats,assassinat,NOM,1.13
attaches,attache,NOM,1.13
balades,balade,NOM,1.13
citoyenneté,citoyenneté,NOM,1.13
continents,continent,NOM,1.13
contraintes,contraint,NOM,1.13
controverse,controverse,NOM,1.13
coupole,coupole,NOM,1.13
crevette,crevette,NOM,1.13
crémaillère,crémaillère,NOM,1.13
diapos,diapo,NOM,1.13
dépanneuse,dépanneur,NOM,1.13
entendement,entendement,NOM,1.13
fertilité,fertilité,NOM,1.13
fourneau,fourneau,NOM,1.13
fourneaux,fourneau,NOM,1.13
gramophone,gramophone,NOM,1.13
malentendus,malentendu,NOM,1.13
mercure,mercure,NOM,1.13
mutilation,mutilation,NOM,1.13
nourrisson,nourrisson,NOM,1.13
pancréas,pancréas,NOM,1.13
pasteurs,pasteur,NOM,1.13
porridge,porridge,NOM,1.13
prêteur,prêteur,NOM,1.13
raclette,raclette,NOM,1.13
rapt,rapt,NOM,1.13
ressource,ressource,NOM,1.13
réclamations,réclamation,NOM,1.13
sacristie,sacristie,NOM,1.13
sarcasme,sarcasme,NOM,1.13
shah,shah,NOM,1.13
sodium,sodium,NOM,1.13
sédatifs,sédatif,NOM,1.13
sévices,sévices,NOM,1.13
une,une,NOM,1.13
vendredis,vendredi,NOM,1.13
vides,vide,NOM,1.13
walkman,walkman,NOM,1.13
yeshiva,yeshiva,NOM,1.13
épopée,épopée,NOM,1.13
altercation,altercation,NOM,1.12
ante,ante,NOM,1.12
arôme,arôme,NOM,1.12
autobiographie,autobiographie,NOM,1.12
badges,badge,NOM,1.12
braise,braise,NOM,1.12
brouillon,brouillon,NOM,1.12
caboche,caboche,NOM,1.12
carter,carter,NOM,1.12
compagnes,compagnon,NOM,1.12
contrées,contrée,NOM,1.12
cyclope,cyclope,NOM,1.12
cécité,cécité,NOM,1.12
discothèque,discothèque,NOM,1.12
exilés,exilé,NOM,1.12
fabricants,fabricant,NOM,1.12
faucheuse,faucheur,NOM,1.12
fourbe,fourbe,NOM,1.12
gradé,gradé,NOM,1.12
habitués,habitué,NOM,1.12
insinuations,insinuation,NOM,1.12
instructeur,instructeur,NOM,1.12
limaces,limace,NOM,1.12
lolos,lolo,NOM,1.12
magistrature,magistrature,NOM,1.12
maharani,maharani,NOM,1.12
masseuse,masseur,NOM,1.12
nationale,nationale,NOM,1.12
parente,parent,NOM,1.12
patin,patin,NOM,1.12
pesanteur,pesanteur,NOM,1.12
pharaons,pharaon,NOM,1.12
prolétariat,prolétariat,NOM,1.12
promoteur,promoteur,NOM,1.12
prétentions,prétention,NOM,1.12
pétasses,pétasse,NOM,1.12
rationnement,rationnement,NOM,1.12
repli,repli,NOM,1.12
sanctions,sanction,NOM,1.12
superman,superman,NOM,1.12
tong,tong,NOM,1.12
travestis,travesti,NOM,1.12
tribunes,tribune,NOM,1.12
éloignement,éloignement,NOM,1.12
émancipation,émancipation,NOM,1.12
accessoire,accessoire,NOM,1.11
aliment,aliment,NOM,1.11
aspirant,aspirant,NOM,1.11
bla-bla,bla-bla,NOM,1.11
blindés,blindé,NOM,1.11
cannibale,cannibale,NOM,1.11
chieuse,chieur,NOM,1.11
cinéastes,cinéaste,NOM,1.11
combiné,combiné,NOM,1.11
dompteur,dompteur,NOM,1.11
drop,drop,NOM,1.11
décompte,décompte,NOM,1.11
euphémisme,euphémisme,NOM,1.11
exclamation,exclamation,NOM,1.11
expositions,exposition,NOM,1.11
faubourgs,faubourg,NOM,1.11
fontaines,fontaine,NOM,1.11
homosexuel,homosexuel,NOM,1.11
horloges,horloge,NOM,1.11
imaginaire,imaginaire,NOM,1.11
imam,imam,NOM,1.11
infidélité,infidélité,NOM,1.11
kolkhoze,kolkhoze,NOM,1.11
lingots,lingot,NOM,1.11
loft,loft,NOM,1.11
lopette,lopette,NOM,1.11
mercredis,mercredi,NOM,1.11
minois,minois,NOM,1.11
mollets,mollet,NOM,1.11
mourants,mourant,NOM,1.11
narine,narine,NOM,1.11
pamphlet,pamphlet,NOM,1.11
panorama,panorama,NOM,1.11
pom-pom girls,pom-pom-girl,NOM,1.11
relief,relief,NOM,1.11
réfectoire,réfectoire,NOM,1.11
rétrovirus,rétrovirus,NOM,1.11
sodas,soda,NOM,1.11
stratège,stratège,NOM,1.11
thunes,thune,NOM,1.11
tilt,tilt,NOM,1.11
trolls,troll,NOM,1.11
trust,trust,NOM,1.11
écoliers,écolier,NOM,1.11
écolière,écolier,NOM,1.11
écus,écu,NOM,1.11
éjaculation,éjaculation,NOM,1.11
érable,érable,NOM,1.11
arsenic,arsenic,NOM,1.1
bocaux,bocal,NOM,1.1
bourbier,bourbier,NOM,1.1
bourde,bourde,NOM,1.1
bretelle,bretelle,NOM,1.1
brioches,brioche,NOM,1.1
brouette,brouette,NOM,1.1
broutilles,broutille,NOM,1.1
canette,canette,NOM,1.1
capteur,capteur,NOM,1.1
colo,colo,NOM,1.1
croyant,croyant,NOM,1.1
demeures,demeure,NOM,1.1
descentes,descente,NOM,1.1
destins,destin,NOM,1.1
dopamine,dopamine,NOM,1.1
débit,débit,NOM,1.1
dédommagement,dédommagement,NOM,1.1
embarcadère,embarcadère,NOM,1.1
empereurs,empereur,NOM,1.1
femmelette,femmelette,NOM,1.1
fiancés,fiancé,NOM,1.1
interception,interception,NOM,1.1
interdits,interdit,NOM,1.1
intersection,intersection,NOM,1.1
intérim,intérim,NOM,1.1
marées,marée,NOM,1.1
monarchie,monarchie,NOM,1.1
mythes,mythe,NOM,1.1
médiums,médium,NOM,1.1
noisetier,noisetier,NOM,1.1
pacificateur,pacificateur,NOM,1.1
paquebot,paquebot,NOM,1.1
pilot,pilot,NOM,1.1
poneys,poney,NOM,1.1
quiche,quiche,NOM,1.1
restos,resto,NOM,1.1
serge,serge,NOM,1.1
tigresse,tigre,NOM,1.1
trapèze,trapèze,NOM,1.1
tulipes,tulipe,NOM,1.1
tuyauterie,tuyauterie,NOM,1.1
tziganes,tzigane,NOM,1.1
vignoble,vignoble,NOM,1.1
affliction,affliction,NOM,1.09
aises,aise,NOM,1.09
alcatraz,alcatraz,NOM,1.09
aphrodisiaque,aphrodisiaque,NOM,1.09
assortiment,assortiment,NOM,1.09
aubergines,aubergine,NOM,1.09
bascule,bascule,NOM,1.09
cagnotte,cagnotte,NOM,1.09
calligraphie,calligraphie,NOM,1.09
carne,carne,NOM,1.09
casquettes,casquette,NOM,1.09
catégories,catégorie,NOM,1.09
chatons,chaton,NOM,1.09
compresses,compresse,NOM,1.09
connaisseur,connaisseur,NOM,1.09
continuation,continuation,NOM,1.09
coréens,coréen,NOM,1.09
décombres,décombre,NOM,1.09
gibet,gibet,NOM,1.09
hasards,hasard,NOM,1.09
latitude,latitude,NOM,1.09
martinis,martini,NOM,1.09
mâchoires,mâchoire,NOM,1.09
mécréant,mécréant,NOM,1.09
nuance,nuance,NOM,1.09
parodie,parodie,NOM,1.09
principale,principal,NOM,1.09
programmation,programmation,NOM,1.09
préférences,préférence,NOM,1.09
pucelle,puceau,NOM,1.09
rafraîchissements,rafraîchissement,NOM,1.09
rancoeur,rancoeur,NOM,1.09
reportages,reportage,NOM,1.09
repères,repère,NOM,1.09
restaurateur,restaurateur,NOM,1.09
réclusion,réclusion,NOM,1.09
sociologie,sociologie,NOM,1.09
soudure,soudure,NOM,1.09
stérilité,stérilité,NOM,1.09
tralala,tralala,NOM,1.09
tripot,tripot,NOM,1.09
vaincu,vaincu,NOM,1.09
vidange,vidange,NOM,1.09
wagons-lits,wagon-lit,NOM,1.09
épi,épi,NOM,1.09
érudit,érudit,NOM,1.09
admissions,admission,NOM,1.08
amarres,amarre,NOM,1.08
anathème,anathème,NOM,1.08
apparitions,apparition,NOM,1.08
augures,augure,NOM,1.08
aïeul,aïeul,NOM,1.08
brochette,brochette,NOM,1.08
cales,cale,NOM,1.08
cime,cime,NOM,1.08
collet,collet,NOM,1.08
congestion,congestion,NOM,1.08
courges,courge,NOM,1.08
crachat,crachat,NOM,1.08
dessinateur,dessinateur,NOM,1.08
dispense,dispense,NOM,1.08
fine,fine,NOM,1.08
florin,florin,NOM,1.08
freezer,freezer,NOM,1.08
féminin,féminin,NOM,1.08
grosseur,grosseur,NOM,1.08
guitares,guitare,NOM,1.08
handicapé,handicapé,NOM,1.08
hématome,hématome,NOM,1.08
hérétiques,hérétique,NOM,1.08
line,line,NOM,1.08
mignons,mignon,NOM,1.08
méninges,méninge,NOM,1.08
non-lieu,non-lieu,NOM,1.08
